ReceiptID,Barcode,ItemName,Itemcount,ItemBuyPrice,ItemSellPrice,ReceiptDate,Status,ItemEAN,OriginalSellPrice,ReceiptCashier
2846,1447,Couche Peaudouce Nouveau Né T2,1.0,14.499,15.95,2024-02-09 17:41:50,0,,15.95,asma
2847,1233,Dentefrice Colgate Maxwhite,2.0,4.44,5.55,2024-02-09 17:59:36,1,,5.55,taher
2848,290,LABELLO ORIGINAL,1.0,5.563,7.0,2024-02-09 18:10:06,1,,7.0,taher
2849,1461,Essuie Tout Netto,1.0,1.642,2.1,2024-02-09 18:10:28,1,,2.1,taher
2850,1228,DENTEFRICE COLGATE HERBEL 75 ML,1.0,2.863,3.6,2024-02-09 19:06:44,1,,3.6,taher
2851,18,U.D A/SHP RINCIN D'AMANDE,1.0,9.425,11.3,2024-02-09 19:29:27,1,,11.3,taher
2852,1100,Black XS l'excess 30 ml,1.0,10.77,14.0,2024-02-09 19:42:32,1,,14.0,taher
2852,1185,narciso poudrée 50 ml,1.0,15.384,20.0,2024-02-09 19:42:32,1,,20.0,taher
2852,1179,my way 50 ml,1.0,15.384,20.0,2024-02-09 19:42:32,1,,20.0,taher
2853,1443,Clip Protection Confort 9 maxi Nana,1.0,2.45,2.85,2024-02-09 19:49:02,1,,2.85,taher
2854,622,savon nexes 55gr orchide,1.0,0.934,1.2,2024-02-09 19:50:59,1,,1.2,taher
2855,1490,Sunsilk SHP nourrissante 350 ml,1.0,4.745,5.5,2024-02-09 20:08:32,1,,5.5,taher
2855,1018,ET 2 Lilas Déco,1.0,3.406,4.4,2024-02-09 20:08:32,1,,4.4,taher
2855,1115,DEXEL CITRON 1KG,1.0,4.304,4.75,2024-02-09 20:08:32,1,,4.75,taher
2856,1458,Essuie Tout Maxi Citron Cotex,1.0,4.551,5.5,2024-02-10 09:17:51,1,,5.5,asma
2856,1584,Papier Toilette Cotex x4,1.0,2.0,2.4,2024-02-10 09:17:51,1,,2.4,asma
2856,1280,SAC,1.0,0.2,0.2,2024-02-10 09:17:51,1,,0.2,asma
2856,1166,DEXEL ULTRA FRESH 200G,2.0,0.917,1.0,2024-02-10 09:17:51,1,,1.0,asma
2857,1461,Essuie Tout Netto,1.0,1.642,2.1,2024-02-10 09:48:29,1,,2.1,asma
2857,1449,Couche Peaudouce Confort T4,1.0,14.499,15.95,2024-02-10 09:48:29,1,,15.95,asma
2857,1136,idole lancome 10 ML,1.0,4.615,6.0,2024-02-10 09:48:29,1,,6.0,asma
2857,1154,SI 10 ML,1.0,4.615,6.0,2024-02-10 09:48:29,1,,6.0,asma
2857,307,MIXA BÉBÉ SHP CLASSIQUE 250ML,1.0,10.288,13.4,2024-02-10 09:48:29,1,,13.4,asma
2857,1280,SAC,1.0,0.2,0.2,2024-02-10 09:48:29,1,,0.2,asma
2858,1261,Javel Judy Parfumé 3L Lavande,1.0,3.7,4.4,2024-02-10 09:53:51,1,,4.4,asma
2859,1143,DEXEL CITRON 280G,1.0,1.259,1.4,2024-02-10 09:57:45,1,,1.4,asma
2860,1458,Essuie Tout Maxi Citron Cotex,1.0,4.551,5.5,2024-02-10 10:08:24,1,,5.5,asma
2861,1440,Protége Slip Parfumé 18 Nana,2.0,2.761,3.19,2024-02-10 10:22:22,1,,3.19,asma
2861,1442,Clip Extra Nuit 8 maxi  Nana,1.0,2.55,2.99,2024-02-10 10:22:22,1,,2.99,asma
2861,1443,Clip Protection Confort 9 maxi Nana,1.0,2.45,2.85,2024-02-10 10:22:22,1,,2.85,asma
2861,1113,COTONA MOUCHOIR *24,1.0,2.02,2.5,2024-02-10 10:22:22,1,,2.5,asma
2861,1584,Papier Toilette Cotex x4,1.0,2.0,2.4,2024-02-10 10:22:22,1,,2.4,asma
2861,1460,Esuie Tout Vichy x2 Cotex,1.0,4.75,5.5,2024-02-10 10:22:22,1,,5.5,asma
2861,1280,SAC,1.0,0.2,0.2,2024-02-10 10:22:22,1,,0.2,asma
2862,1144,victoria secret intense 10 ML,1.0,4.615,6.0,2024-02-10 10:31:21,1,,6.0,asma
2863,997,Ling Confort Max 20 Pcs,1.0,1.739,2.25,2024-02-10 10:38:54,1,,2.25,asma
2864,1458,Essuie Tout Maxi Citron Cotex,1.0,4.551,5.5,2024-02-10 10:50:40,1,,5.5,asma
2864,1221,Class Deo Kids Spray comic125ML,2.0,4.046,4.95,2024-02-10 10:50:40,1,,4.95,asma
2864,339,ELEGANCE GEL BLEU CIEL 100 GR,1.0,1.618,2.1,2024-02-10 10:50:40,1,,2.1,asma
2864,1441,Protége Slip Douceur 18 Nana,2.0,2.761,3.19,2024-02-10 10:50:40,1,,3.19,asma
2864,1142,l'interdit givenchy 50ML,1.0,15.384,20.0,2024-02-10 10:50:40,1,,20.0,asma
2864,1428,SIMPLY VÉNUS 3 L (rose) 1P,1.0,3.332,4.4,2024-02-10 10:50:40,1,,4.4,asma
2865,1022,Lilas Maternité Super De 15,1.0,3.84,4.05,2024-02-10 11:12:45,1,,4.05,asma
2865,1434,Savon Liquide Sensea Marin,1.0,3.3,3.8,2024-02-10 11:12:45,1,,3.8,asma
2865,1435,Savon Liquide Sensea Soft,1.0,3.3,3.8,2024-02-10 11:12:45,1,,3.8,asma
2865,1280,SAC,1.0,0.2,0.2,2024-02-10 11:12:45,1,,0.2,asma
2865,1458,Essuie Tout Maxi Citron Cotex,1.0,4.551,5.5,2024-02-10 11:12:45,1,,5.5,asma
2865,415,CARTHAGE PILE AA  B2,1.0,0.666,0.85,2024-02-10 11:12:45,1,,0.85,asma
2866,1430,Savon liquide Sensea citron,1.0,3.3,3.8,2024-02-10 11:21:23,1,,3.8,asma
2866,1434,Savon Liquide Sensea Marin,1.0,3.3,3.8,2024-02-10 11:21:23,1,,3.8,asma
2866,572,Brosse Multi-usage,1.0,1.98,2.57,2024-02-10 11:21:23,1,,2.57,asma
2867,1178,my way 30 ml,1.0,10.77,14.0,2024-02-10 11:24:32,1,,14.0,asma
2868,748,Papier Aluminium 8M STARK,1.0,2.571,3.0,2024-02-10 11:29:11,1,,3.0,asma
2869,1132,amirat al arab 50 ML,1.0,15.384,20.0,2024-02-10 11:36:18,1,,20.0,asma
2869,986,Lingette Antibacterienne 15,3.0,1.128,1.45,2024-02-10 11:36:18,1,,1.45,asma
2869,1280,SAC,1.0,0.2,0.2,2024-02-10 11:36:18,1,,0.2,asma
2869,1273,Judy linge 2.6 L+ 400 ML savon auto,1.0,15.75,18.9,2024-02-10 11:36:18,1,,18.9,asma
2869,1458,Essuie Tout Maxi Citron Cotex,1.0,4.551,5.5,2024-02-10 11:36:18,1,,5.5,asma
2870,1342,Mood Oxydant 40 vol 100 ml,1.0,2.611,3.4,2024-02-10 11:57:15,1,,3.4,asma
2870,1345,Mood Platinier Bleu,3.0,3.521,4.5,2024-02-10 11:57:15,1,,4.5,asma
2870,1231,Dentefrice Colgate Optic White,1.0,6.65,8.3,2024-02-10 11:57:15,1,,8.3,asma
2870,1223,BROSSE A DENT COLGATE ZIGZAG,1.0,3.866,4.85,2024-02-10 11:57:15,1,,4.85,asma
2870,1018,ET 2 Lilas Déco,1.0,3.406,4.4,2024-02-10 11:57:15,1,,4.4,asma
2870,749,Papier Aluminium 12M STARK,1.0,3.643,4.35,2024-02-10 11:57:15,1,,4.35,asma
2871,1434,Savon Liquide Sensea Marin,1.0,3.3,3.8,2024-02-10 12:03:21,1,,3.8,asma
2871,1433,Savon Liquide Sensea Tonic,1.0,3.3,3.8,2024-02-10 12:03:21,1,,3.8,asma
2871,979,Couche lilas Adulte 15 Large,1.0,24.593,26.99,2024-02-10 12:03:21,1,,26.99,asma
2872,480,NARTA DEO FEMME bacti pur 200 ML,1.0,12.317,14.5,2024-02-10 12:04:10,1,,14.5,asma
2872,652,Fleur de douche loofah -1-,1.0,2.45,3.2,2024-02-10 12:04:10,1,,3.2,asma
2872,1280,SAC,1.0,0.2,0.2,2024-02-10 12:04:10,1,,0.2,asma
2873,930,Poudre Main Lilas Fraicheur 300GR,2.0,1.874,2.05,2024-02-10 12:08:02,1,,2.05,asma
2873,622,savon nexes 55gr orchide,1.0,0.934,1.2,2024-02-10 12:08:02,1,,1.2,asma
2873,624,Savon nexos 55 gr Aloe Vera,1.0,0.934,1.2,2024-02-10 12:08:02,1,,1.2,asma
2874,1434,Savon Liquide Sensea Marin,1.0,3.3,3.8,2024-02-10 12:30:34,1,,3.8,asma
2874,1435,Savon Liquide Sensea Soft,1.0,3.3,3.8,2024-02-10 12:30:34,1,,3.8,asma
2874,1441,Protége Slip Douceur 18 Nana,2.0,2.761,3.19,2024-02-10 12:30:34,1,,3.19,asma
2874,1451,Couche Peaudouce Confort T6,3.0,14.499,15.95,2024-02-10 12:30:34,1,,15.95,asma
2875,1580,Papier Toillette Lotus x24,1.0,13.499,16.2,2024-02-10 12:31:10,1,,16.2,asma
2876,115,NIVEA APRÈS RASAGE SENSIBLE 100ML,1.0,13.858,18.1,2024-02-10 12:58:54,1,,18.1,asma
2876,1429,SIMPLY VÉNUS 2L (bleu ciel) 1P,2.0,1.345,1.8,2024-02-10 12:58:54,1,,1.8,asma
2877,1122,stronger with you 30 ML,1.0,10.77,14.0,2024-02-10 13:00:17,1,,14.0,asma
2877,1184,narciso poudrée 30 ml,1.0,10.77,14.0,2024-02-10 13:00:17,1,,14.0,asma
2878,1002,Lilas Clip Super 9 Parfume,1.0,2.553,2.7,2024-02-10 13:02:24,1,,2.7,asma
2878,1582,Distributeur Mouchoires voiture 100,1.0,1.298,1.8,2024-02-10 13:02:24,1,,1.8,asma
2879,467,GILLETTE BLEU III,1.0,2.053,2.65,2024-02-10 13:09:54,1,,2.65,asma
2879,1331,Mood Tienture Sans Amoniac 7,1.0,8.261,11.5,2024-02-10 13:09:54,1,,11.5,asma
2879,1182,hypnotic poison 50 ml,1.0,15.384,20.0,2024-02-10 13:09:54,1,,20.0,asma
2879,796,R.B Oxydant 20 V 120 ML,1.0,1.504,1.96,2024-02-10 13:09:54,1,,1.96,asma
2879,1280,SAC,1.0,0.2,0.2,2024-02-10 13:09:54,1,,0.2,asma
2880,1273,Judy linge 2.6 L+ 400 ML savon auto,1.0,15.75,18.9,2024-02-10 13:11:26,1,,18.9,asma
2880,278,GEL NETTOYANT ANTI-BOUTONS 200ML,1.0,17.975,23.4,2024-02-10 13:11:26,1,,23.4,asma
2880,955,Assoup Lilas Supreme 1L,1.0,5.049,5.55,2024-02-10 13:11:26,1,,5.55,asma
2881,1584,Papier Toilette Cotex x4,1.0,2.0,2.4,2024-02-10 13:14:38,1,,2.4,asma
2881,1003,Lilas Clip Nuit 8 Plus,1.0,2.542,2.9,2024-02-10 13:14:38,1,,2.9,asma
2881,735,Brosse a dent Oral-B 1.2.3 inner,1.0,2.202,2.9,2024-02-10 13:14:38,1,,2.9,asma
2881,1435,Savon Liquide Sensea Soft,1.0,3.3,3.8,2024-02-10 13:14:38,1,,3.8,asma
2881,1434,Savon Liquide Sensea Marin,1.0,3.3,3.8,2024-02-10 13:14:38,1,,3.8,asma
2881,1280,SAC,1.0,0.2,0.2,2024-02-10 13:14:38,1,,0.2,asma
2882,1584,Papier Toilette Cotex x4,1.0,2.0,2.4,2024-02-10 13:21:00,1,,2.4,asma
2882,622,savon nexes 55gr orchide,1.0,0.934,1.2,2024-02-10 13:21:00,1,,1.2,asma
2882,623,Savon nexos 55 gr Pomme,1.0,0.934,1.2,2024-02-10 13:21:00,1,,1.2,asma
2883,1441,Protége Slip Douceur 18 Nana,1.0,2.761,3.19,2024-02-10 13:48:34,1,,3.19,asma
2883,1440,Protége Slip Parfumé 18 Nana,1.0,2.761,3.19,2024-02-10 13:48:34,1,,3.19,asma
2884,989,Lingette Bebe 72 Confort Max Avec Lid,1.0,4.29,5.15,2024-02-10 13:58:00,1,,5.15,asma
2885,557,Boite Epice Fourlines 1000 cc,1.0,3.3,4.3,2024-02-10 14:03:38,1,,4.3,asma
2885,577,Bouteille Multi-usage 750 cc,1.0,3.0,3.9,2024-02-10 14:03:38,1,,3.9,asma
2886,531,Entennoir PM,1.0,1.209,1.6,2024-02-10 14:04:44,1,,1.6,asma
2887,1458,Essuie Tout Maxi Citron Cotex,1.0,4.551,5.5,2024-02-10 14:12:54,1,,5.5,asma
2888,1192,scandal 50 ml,1.0,15.384,20.0,2024-02-10 14:13:27,1,,20.0,asma
2889,892,Bougie parfumé couer,1.0,3.0,3.8,2024-02-10 14:15:52,1,,3.8,asma
2889,891,Bougie Rand 10 pc mult,1.0,3.0,3.8,2024-02-10 14:15:52,1,,3.8,asma
2889,630,Sac poubelle Jombo 80x110,1.0,4.62,6.0,2024-02-10 14:15:52,1,,6.0,asma
2889,662,Serpillere croisse couleur 50x80-1-,2.0,2.505,3.25,2024-02-10 14:15:52,1,,3.25,asma
2889,1581,Distributeur Mouchoires voiture 150,4.0,1.999,2.7,2024-02-10 14:15:52,1,,2.7,asma
2889,1437,Distributeur Mouchoirs Voiture 150,2.0,1.999,2.4,2024-02-10 14:15:52,1,,2.4,asma
2889,1434,Savon Liquide Sensea Marin,1.0,3.3,3.8,2024-02-10 14:15:52,1,,3.8,asma
2889,1435,Savon Liquide Sensea Soft,1.0,3.3,3.8,2024-02-10 14:15:52,1,,3.8,asma
2889,1569,Judy Sol Surface 800 ml Rose,1.0,4.501,5.2,2024-02-10 14:15:52,1,,5.2,asma
2889,1280,SAC,2.0,0.2,0.2,2024-02-10 14:15:52,1,,0.2,asma
2890,1198,libre 50 ml,1.0,15.384,20.0,2024-02-10 14:19:07,1,,20.0,asma
2890,1157,olympia 10 ML,1.0,4.615,6.0,2024-02-10 14:19:07,1,,6.0,asma
2891,1439,Lingette Bébé Peaudouce 72,1.0,4.349,4.99,2024-02-10 14:33:47,1,,4.99,asma
2891,1584,Papier Toilette Cotex x4,1.0,2.0,2.4,2024-02-10 14:33:47,1,,2.4,asma
2892,1074,versace eros 30 ml,1.0,10.77,14.0,2024-02-10 14:39:57,1,,14.0,asma
2893,1458,Essuie Tout Maxi Citron Cotex,1.0,4.551,5.5,2024-02-10 14:52:57,1,,5.5,asma
2894,323,DERME SUCRE ROSE 250GR,1.0,4.206,5.5,2024-02-10 15:16:43,1,,5.5,asma
2895,797,R.B Oxydant 30V 120 ml,1.0,1.504,1.96,2024-02-10 15:27:19,1,,1.96,asma
2895,1360,R.B Tienture 3.0,1.0,4.386,6.3,2024-02-10 15:27:19,1,,6.3,asma
2896,945,Gel Machine Lilas Active Power 3L,1.0,16.16,17.8,2024-02-10 15:40:02,1,,17.8,asma
2896,1253,Javel Judy 3L + 0.5L gratuit,1.0,3.7,4.3,2024-02-10 15:40:02,1,,4.3,asma
2896,939,Sol & Surface Savon Marseille,1.0,3.317,3.8,2024-02-10 15:40:02,1,,3.8,asma
2897,1461,Essuie Tout Netto,1.0,1.642,2.1,2024-02-10 15:41:13,1,,2.1,asma
2898,1453,Peaudouce  Couche Jumbo T4,1.0,27.5,29.95,2024-02-10 15:44:41,1,,29.95,asma
2898,1280,SAC,1.0,0.2,0.2,2024-02-10 15:44:41,1,,0.2,asma
2899,1011,Lingette Lilas Fantaisie Lot de 3,1.0,7.611,8.3,2024-02-10 15:45:27,1,,8.3,asma
2899,1262,Javel Judy 1L,1.0,1.96,2.35,2024-02-10 15:45:27,1,,2.35,asma
2899,1030,Lilas Nett Menthe,1.0,2.291,2.55,2024-02-10 15:45:27,1,,2.55,asma
2900,1461,Essuie Tout Netto,1.0,1.642,2.1,2024-02-10 16:27:00,1,,2.1,asma
2900,1488,Sunsilk SHP force briallance 350 ml,1.0,4.745,5.5,2024-02-10 16:27:00,1,,5.5,asma
2900,1431,Savon Liquide Sensea Pomme,1.0,3.3,3.8,2024-02-10 16:27:00,1,,3.8,asma
2900,1433,Savon Liquide Sensea Tonic,1.0,3.3,3.8,2024-02-10 16:27:00,1,,3.8,asma
2900,1280,SAC,1.0,0.2,0.2,2024-02-10 16:27:00,1,,0.2,asma
2901,1430,Savon liquide Sensea citron,1.0,3.3,3.8,2024-02-10 16:29:39,1,,3.8,asma
2901,1614,Gel Douche Sensea Algues Marines,1.0,3.566,4.65,2024-02-10 16:29:39,1,,4.65,asma
2901,1228,DENTEFRICE COLGATE HERBEL 75 ML,1.0,2.863,3.6,2024-02-10 16:29:39,1,,3.6,asma
2901,1246,Brosse a dent Colgate Double action Meduim,1.0,1.865,2.35,2024-02-10 16:29:39,1,,2.35,asma
2901,1486,Sunsilk SHP Reparation 350 ml,1.0,4.745,5.5,2024-02-10 16:29:39,1,,5.5,asma
2902,1113,COTONA MOUCHOIR *24,1.0,2.02,2.5,2024-02-10 16:40:37,1,,2.5,asma
2902,1461,Essuie Tout Netto,1.0,1.642,2.1,2024-02-10 16:40:37,1,,2.1,asma
2902,106,NIVEA CRÈME SOFT 200ML,1.0,11.329,14.7,2024-02-10 16:40:37,1,,14.7,asma
2902,1435,Savon Liquide Sensea Soft,1.0,3.3,3.8,2024-02-10 16:40:37,1,,3.8,asma
2902,1434,Savon Liquide Sensea Marin,1.0,3.3,3.8,2024-02-10 16:40:37,1,,3.8,asma
2902,1438,Couton Tige 150,1.0,1.583,1.8,2024-02-10 16:40:37,1,,1.8,asma
2902,1440,Protége Slip Parfumé 18 Nana,1.0,2.761,3.19,2024-02-10 16:40:37,1,,3.19,asma
2902,1443,Clip Protection Confort 9 maxi Nana,1.0,2.45,2.85,2024-02-10 16:40:37,1,,2.85,asma
2902,291,LABELLO BLACKBERRY SHINE,1.0,5.891,7.0,2024-02-10 16:40:37,1,,7.0,asma
2903,410,KODAK AA B4 ALKALINE,1.0,6.297,8.19,2024-02-10 16:43:13,1,,8.19,asma
2903,442,KODAK 9V EXTRA HEAVY DUTY,1.0,3.331,4.33,2024-02-10 16:43:13,1,,4.33,asma
2904,1201,212 NYC 50 ml,1.0,15.384,20.0,2024-02-10 17:53:28,1,,20.0,asma
2904,151,NIVEA BILLE HOMME DEEP ESPRESSO 50ML,1.0,7.283,9.5,2024-02-10 17:53:28,1,,9.5,asma
2904,130,NIVEA  DEO HOMME DEEP DARK WOOD 200ML,1.0,9.609,11.5,2024-02-10 17:53:28,1,,11.5,asma
2905,1201,212 NYC 50 ml,1.0,15.384,20.0,2024-02-10 18:04:18,1,,20.0,asma
2906,56,JET 7 GEL A COIFFER 1 KG,1.0,4.239,5.5,2024-02-10 18:05:04,1,,5.5,asma
2907,169,NIVEA STICK HOMME COOL KICK,1.0,8.598,11.2,2024-02-10 18:41:41,1,,11.2,asma
2907,8,U.D SHP AVOCAT -KARITÉ 400ML,1.0,12.941,14.6,2024-02-10 18:41:41,1,,14.6,asma
2907,1608,Bellissima Séchoir k9 2300 W,1.0,124.999,170.0,2024-02-10 18:41:41,1,,170.0,asma
2910,262,GILLETTE BLEU III*6 COMFORT,1.0,14.667,19.07,2024-02-10 19:07:16,1,,19.07,asma
2910,380,LISTERINE   PROTECTION DENTS ET GENCIVES 250 ML,1.0,6.426,8.35,2024-02-10 19:07:16,1,,8.35,asma
2910,117,NIVEA GEL À RASER PROTECT & CARE 200ML,1.0,13.655,17.75,2024-02-10 19:07:16,1,,17.75,asma
2911,1124,stronger with you 50 ML,1.0,15.384,20.0,2024-02-10 19:58:46,1,,20.0,asma
2912,1460,Esuie Tout Vichy x2 Cotex,2.0,4.75,5.5,2024-02-11 09:07:13,1,,5.5,asma
2913,1458,Essuie Tout Maxi Citron Cotex,2.0,4.551,5.5,2024-02-11 09:56:50,1,,5.5,asma
2913,1261,Javel Judy Parfumé 3L Lavande,1.0,3.7,4.4,2024-02-11 09:56:50,1,,4.4,asma
2913,647,Eponge Biface,1.0,2.887,3.75,2024-02-11 09:56:50,1,,3.75,asma
2913,1280,SAC,1.0,0.2,0.2,2024-02-11 09:56:50,1,,0.2,asma
2914,1079,lacoste bleu 10 ml,1.0,4.615,6.0,2024-02-11 10:02:21,1,,6.0,asma
2915,1485,Sunsilk SHP lisses  600 ml,2.0,6.268,7.2,2024-02-11 10:08:46,1,,7.2,asma
2916,850,R.B Kit Coloration 1.0,1.0,5.97,7.5,2024-02-11 10:09:43,1,,7.5,asma
2917,1458,Essuie Tout Maxi Citron Cotex,1.0,4.551,5.5,2024-02-11 10:27:39,1,,5.5,asma
2918,1394,Every Green SHP Anti Dandruff 500ML,1.0,18.833,26.5,2024-02-11 10:47:09,1,,26.5,asma
2918,1130,amirat al arab 30 ML,1.0,10.77,14.0,2024-02-11 10:47:09,1,,14.0,asma
2918,1162,Scandal F 30 ml,1.0,10.77,14.0,2024-02-11 10:47:09,1,,14.0,asma
2919,1094,invictus paco rabanne 30 ml,1.0,10.77,14.0,2024-02-11 10:47:51,1,,14.0,asma
2920,1488,Sunsilk SHP force briallance 350 ml,1.0,4.745,5.5,2024-02-11 11:08:01,1,,5.5,asma
2920,1494,A/SHP Sunsilk force et brilliance 180ml,1.0,3.353,3.9,2024-02-11 11:08:01,1,,3.9,asma
2920,1280,SAC,1.0,0.2,0.2,2024-02-11 11:08:01,1,,0.2,asma
2921,310,LPM GD GRENADE 250ML,1.0,5.944,7.75,2024-02-11 11:09:15,1,,7.75,asma
2922,1045,Vigor fraicheur apline 1300 ml,1.0,10.184,11.2,2024-02-11 12:04:14,1,,11.2,asma
2922,1200,212 NYC 30 ml,1.0,10.77,14.0,2024-02-11 12:04:14,1,,14.0,asma
2922,1162,Scandal F 30 ml,1.0,10.77,14.0,2024-02-11 12:04:14,1,,14.0,asma
2922,1145,victoria secret intense 30 ML,1.0,10.77,14.0,2024-02-11 12:04:14,1,,14.0,asma
2922,1582,Distributeur Mouchoires voiture 100,1.0,1.298,1.8,2024-02-11 12:04:14,1,,1.8,asma
2922,613,Sac Poubelle Jombo 80x110 stepy,1.0,6.05,7.85,2024-02-11 12:04:14,1,,7.85,asma
2922,1588,Bellissima Comfort Lady Shaver,1.0,106.249,141.5,2024-02-11 12:04:14,1,,141.5,asma
2923,877,Dentifrice Miswak 120+50gr,1.0,3.201,4.2,2024-02-11 12:04:52,1,,4.2,asma
2924,1584,Papier Toilette Cotex x4,1.0,2.0,2.4,2024-02-11 12:11:06,1,,2.4,asma
2925,1577,Pril Gel Vaisselle Pomme 380 ml,1.0,3.0,3.5,2024-02-11 12:51:45,1,,3.5,asma
2925,1467,Judy Sol Surface Lavande 1.2 L,1.0,4.985,5.99,2024-02-11 12:51:45,1,,5.99,asma
2925,1077,DEX VITRES PISTOLET 500ML,1.0,3.412,3.75,2024-02-11 12:51:45,1,,3.75,asma
2925,969,Javel Lilas Classic 4.75L,1.0,5.25,6.2,2024-02-11 12:51:45,1,,6.2,asma
2925,1191,scandal 30 ml,1.0,10.77,14.0,2024-02-11 12:51:45,1,,14.0,asma
2926,1013,Esuito Lilas Maxi XL,1.0,4.896,5.9,2024-02-11 12:52:42,1,,5.9,asma
2927,1381,Mood SHP Keratin Long Hair 400ML,1.0,16.402,23.0,2024-02-11 13:03:22,1,,23.0,asma
2927,1399,Every Green SHP Curly Hair 500ML,1.0,17.617,25.0,2024-02-11 13:03:22,1,,25.0,asma
2927,554,Brosse en silicone oeufs N°1,1.0,3.025,3.95,2024-02-11 13:03:22,1,,3.95,asma
2927,1458,Essuie Tout Maxi Citron Cotex,1.0,4.551,5.5,2024-02-11 13:03:22,1,,5.5,asma
2928,1013,Esuito Lilas Maxi XL,1.0,4.896,5.9,2024-02-11 13:04:28,1,,5.9,asma
2929,1017,ET 2 Lilas Citron New Design,1.0,3.588,4.65,2024-02-11 13:20:35,1,,4.65,asma
2929,1031,Lilas Jumbo 15-25 Unisex,1.0,28.616,31.5,2024-02-11 13:20:35,1,,31.5,asma
2930,1458,Essuie Tout Maxi Citron Cotex,1.0,4.551,5.5,2024-02-11 13:36:18,1,,5.5,asma
2930,1028,Lilas Net Classic,1.0,2.291,2.55,2024-02-11 13:36:18,1,,2.55,asma
2931,953,Poudre Machine Enzymax Anti Tache Lilas 4KG,1.0,18.8,20.7,2024-02-11 13:43:51,1,,20.7,asma
2932,446,KODAK AA 4  EXTRA HEAVY DUTY,1.0,2.971,3.86,2024-02-11 14:19:49,1,,3.86,asma
2932,1469,Balais concord,1.0,2.0,2.5,2024-02-11 14:19:49,1,,2.5,asma
2932,1156,SI 50 ML,1.0,15.384,20.0,2024-02-11 14:19:49,1,,20.0,asma
2933,1005,Lilas Clip Super 9,1.0,2.517,2.65,2024-02-11 14:20:37,1,,2.65,asma
2933,835,Dentefrice Herbl Anti-age (+brosse à dents),1.0,5.355,6.95,2024-02-11 14:20:37,1,,6.95,asma
2934,290,LABELLO ORIGINAL,1.0,5.563,7.0,2024-02-11 14:51:59,1,,7.0,asma
2935,1439,Lingette Bébé Peaudouce 72,1.0,4.349,4.99,2024-02-11 14:55:14,1,,4.99,asma
2936,996,Lilas Couche Bébé 5-3 Confort Max Actif,1.0,15.25,16.05,2024-02-11 14:56:13,1,,16.05,asma
2937,1142,l'interdit givenchy 50ML,1.0,15.384,20.0,2024-02-11 14:58:59,1,,20.0,asma
2938,15,U.D SHP ENFANT CERISE & AMANDE 250ML,1.0,8.447,10.9,2024-02-11 15:04:27,1,,10.9,asma
2938,48,JET 7 CIRE 100G,1.0,2.731,3.3,2024-02-11 15:04:27,1,,3.3,asma
2938,841,SapoNello Shampoo kids abricot 400 ml,1.0,8.628,11.22,2024-02-11 15:04:27,1,,11.22,asma
2938,1280,SAC,1.0,0.2,0.2,2024-02-11 15:04:27,1,,0.2,asma
2938,1187,hugo boss classique 30 ml,1.0,10.77,14.0,2024-02-11 15:04:27,1,,14.0,asma
2938,409,KODAK  AAA B4 ALKALINE,1.0,6.297,8.19,2024-02-11 15:04:27,1,,8.19,asma
2939,1453,Peaudouce  Couche Jumbo T4,1.0,27.5,29.95,2024-02-11 15:26:37,1,,29.95,asma
2939,569,Raclette à vitre damla 20 cm,1.0,1.98,2.6,2024-02-11 15:26:37,1,,2.6,asma
2939,618,Raclette vitre kibex 28 cm,1.0,6.05,7.3,2024-02-11 15:26:37,1,,7.3,asma
2939,549,Bouteille Aqua 500ml poly,1.0,5.939,7.75,2024-02-11 15:26:37,1,,7.75,asma
2939,998,Lingette Bebe 72 Avec LID,1.0,4.29,5.15,2024-02-11 15:26:37,1,,5.15,asma
2939,1011,Lingette Lilas Fantaisie Lot de 3,1.0,7.611,8.3,2024-02-11 15:26:37,1,,8.3,asma
2939,1280,SAC,1.0,0.2,0.2,2024-02-11 15:26:37,1,,0.2,asma
2939,151,NIVEA BILLE HOMME DEEP ESPRESSO 50ML,1.0,7.283,9.5,2024-02-11 15:26:37,1,,9.5,asma
2939,1287,Lilas esuito mega,1.0,9.788,11.5,2024-02-11 15:26:37,1,,11.5,asma
2939,1178,my way 30 ml,1.0,10.77,14.0,2024-02-11 15:26:37,1,,14.0,asma
2939,1094,invictus paco rabanne 30 ml,1.0,10.77,14.0,2024-02-11 15:26:37,1,,14.0,asma
2939,1129,amirat al arab 10 ML,1.0,4.615,6.0,2024-02-11 15:26:37,1,,6.0,asma
2939,1079,lacoste bleu 10 ml,1.0,4.615,6.0,2024-02-11 15:26:37,1,,6.0,asma
2939,1421,BIO Styling Serum Cristaux Liquide 60ML,1.0,11.542,15.0,2024-02-11 15:26:37,1,,15.0,asma
2939,1575,Gel Machine Lilas Clean Power 5L,1.0,25.351,27.9,2024-02-11 15:26:37,1,,27.9,asma
2940,1121,stronger with you 10 ML,1.0,4.615,6.0,2024-02-11 15:29:56,1,,6.0,asma
2941,994,Lilas Couche Bébé 9-18 Confort Max Actif,1.0,15.25,16.05,2024-02-11 16:18:06,1,,16.05,asma
2942,1395,Every Green SHP Rebalancing 500ML,1.0,18.833,26.5,2024-02-11 16:33:31,1,,26.5,asma
2943,445,KODAK AA 1  EXTRA HEAVY DUTY,1.0,0.742,0.96,2024-02-11 16:34:31,1,,0.96,asma
