Barcode,EAN,Category,ItemName,BuyPrice,SellPrice,ShortcutForeColor,ShortcutBackColor,Status,Shortcut,ItemStock,ItemBrand,delay,unit,StockFaible,ShortCutOrder,startingprice,discount,fodec,tva,marge,buypriceht,sellpriceht,defaultsupplier
2022,8053264517830,6,Mood Oxydant 20 vol 100ml,2.610027,3.400865181,-1,-14774017,1,0,2.0,48,0,1,20.0,0,2.437,10.0,0.0,19.0,30.3,2.1933,2.8578699,52022.0
2023,5287000234634,15,ELSADA GEL VERT (Promo)  250 g,3.0,3.33,-1,-14774017,1,0,13.0,41,0,1,2.0,0,2.521,0.0,0.0,19.0,11.0,2.521,2.798,0.0
2024,30155824,41,Maybelline Anti-cernes Fit Me - 55,27.397,34.9,-1,-14774017,1,0,0.0,83,0,1,2.0,0,23.025,1.0,1.0,19.0,27.37,23.023,29.324,0.0
2025,3600531537470,42,Maybelline Fit Me Blush - 25 coral,35.224,44.9,-1,-14774017,1,0,0.0,83,0,1,2.0,0,29.6,0.0,0.0,19.0,27.48,29.6,37.734,0.0
2026,101902600005,41,Testeur Maybelline  Fond de teint Fit me 128,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2027,101452000003,41,Testeur Maybelline  Fond de teint Fit me 120,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2028,101939200001,41,Testeur Maybelline  Fond de teint Fit me 118,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2029,101451300005,41,Testeur Maybelline  Fond de teint Fit me 115,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2030,101448300001,41,Testeur Maybelline  Fond de teint Fit me  105,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2031,101344200009,41,Testeur Maybelline  Fond de teint Fit me 312,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2032,101489600009,41,Testeur Maybelline  Fond de teint Fit me 250,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2033,101554400008,41,Testeur Maybelline  Fond de teint Fit me  238,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2034,101455100007,41,Testeur Maybelline  Fond de teint Fit me  220,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2035,101454400009,41,Testeur  Maybelline  Fond de teint Fit me 130,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2036,101138300007,41,Testeur Maybelline Fit Me Matte & Poreless,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2037,101261800009,41,Testeur Maybelline Super Stay Vinyl Ink Lipstick 110,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2038,101749200000,41,Testeur Maybelline Super Stay Vinyl Ink Lipstick 95,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2039,101321900007,41,Testeur Maybelline Super Stay Vinyl Ink Lipstick 35,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2040,101006500003,41,Testeur Maybelline Super Stay Vinyl Ink Lipstick 120,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2041,101283000005,41,Testeur Maybelline Mascara Lash Sensational Sky High,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2042,101696700004,41,Testeur Maybelline Mascara Cils Sensational,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2043,101469600005,41,Testeur Maybelline  Mascara Falsies Lash Lift,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2044,101512800000,41,Testeur Maybelline Mascara faux cils Push up Angel,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2045,101875600002,41,Testeur Maybelline Mascara colorssal smoky Black,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2046,101351000005,41,Testeur Maybelline  Mascara Lash Sensational,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2047,101351010004,41,Testeur Maybelline  Mascara Lash Sensational,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2048,101006510002,0,Testeur Maybelline Mascara Cils Sensational,0.001,0.0,-1,-14774017,1,0,0.0,0,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2049,101977100004,41,Testeur Maybelline  Lifter Gloss 003 Moon,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2050,101972600004,41,Testeur Maybelline  Lifter Gloss 004 silk,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2051,101973300002,41,Testeur Maybelline  Lifter Gloss 005 petal,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2052,101971900006,41,Testeur Maybelline  Lifter Gloss 008 Stone,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2053,101659200008,41,Testeur Maybelline Anti-cernes Fit Me - 15,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2054,101134300001,41,Testeur Maybelline Anti-cernes Fit Me - 18,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2055,101660800006,41,Testeur Maybelline Anti-cernes Fit Me - 20,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2056,101661500004,41,Testeur Maybelline Anti-cernes Fit Me - 25,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2057,101582400001,41,Testeur Maybelline Anti-cernes Fit Me - 55,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2058,101251900009,41,Testeur Maybelline Fond de Teint Superstay 30 heurs  ( 34 ),0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2059,101245800001,41,Testeur  Maybelline Fond de Teint Superstay 30 heurs  ( 28 ),0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2060,101241000009,41,Testeur Maybelline Fond de Teint Superstay 30 heurs  ( 21 ),0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2061,101238000005,41,Testeur Maybelline Fond de Teint Superstay 30 heurs  ( 10 ),0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2062,101524700008,41,Testeur Maybelline Instant Anti Age Eraser Concealer  07,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2063,101685500004,41,Testeur Maybelline Instant Anti Age Eraser Concealer 06,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2064,101385900005,41,Testeur Maybelline Instant Anti Age Eraser Concealer 02,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2065,101384200007,41,Testeur Maybelline Instant Anti Age Eraser Concealer 01,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2066,101906700008,42,Testeur Maybelline Super Stay Gloss 155,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2067,101903600004,41,Testeur Maybelline Super Stay Gloss 140,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2068,101343600008,41,Testeur Maybelline Super Stay Gloss 130,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2069,101345000004,41,Testeur Maybelline Super Stay Gloss 117,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2070,101948100002,41,Testeur Maybelline Super stay gloss 80,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2071,101941200006,41,Testeur Maybelline Super Stay Gloss 70,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2072,101111400007,41,Testeur Maybelline Super Stay Gloss 20,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2073,101342900000,41,Testeur Maybelline Super Stay Gloss 125,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2074,101347400000,41,Testeur Maybelline Super Stay Gloss 118,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2075,101949800000,41,Testeur Maybelline Super Stay Gloss 65,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2076,101113800003,41,Testeur Maybelline Super Stay Gloss 30,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2077,101110700009,41,Testeur Maybelline Super Stay Gloss 15,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2078,101118300003,41,Testeur Maybelline Super Stay Gloss 10,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2079,101411500001,41,Testeur Maybelline Super Stay Ink Crayon À Lèvres 50,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2080,101419100005,41,Testeur Maybelline Super Stay Ink Crayon À Lèvres 20,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2081,101418400007,41,Testeur Maybelline Super Stay Ink Crayon À Lèvres 15,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2082,101031700003,41,Testeur Maybelline Tattoo Brow 36h Meduim,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2083,101021800003,41,Testeur Maybelline Tattoo Brow 36h SOFT,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2084,101024700003,41,Testeur Maybelline Colossal Crayon Kajal,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2085,101335000007,41,Testeur Maybelline Colossal Kajal Argan Oil Eyeliner,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2086,101030800001,0,Testeur Maybelline Hyper Precise liquide Noir,0.001,0.0,-1,-14774017,1,0,1.0,0,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2087,101779500002,41,Testeur Maybelline eyeliner hyper precise all day,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2088,101991100004,41,Testeur Maybelline Palette The Burgundy,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2089,101297400006,41,Testeur Maybelline Palette Nudes Of New York,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2090,101735700002,41,Testeur Maybelline Fit Me Blush  50 Wine  Rouge,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2091,101728900006,41,Testeur Maybelline Fit Me Blush - 40 peach,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2092,101753100006,41,Testeur Maybelline Fit Me Blush - 35 coral,0.001,0.0,-1,-14774017,1,0,1.0,83,0,1,2.0,0,1.001,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2093,101127700009,41,Testeur Maybelline Instant Anti Age Eraser Concealer multiuse,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2094,101747000008,41,Testeur Maybelline Fit Me Blush - 25 coral,0.001,0.0,-1,-14774017,1,0,0.0,83,0,1,2.0,0,1.0,99.9,0.0,0.0,0.0,0.001,0.001,0.0
2095,3600531561277,0,Maybelline Instant Anti Age Eraser Concealer Multiuse,37.247,47.9,-1,-14774017,1,0,0.0,0,0,1,2.0,0,31.3,0.0,0.0,19.0,28.6,31.3,40.252,0.0
2096,6130552006503,34,Cotex Essuie Tout CLassic 2+1gratuits,2.448,2.9,-1,-14774017,1,0,35.0,56,0,1,2.0,0,2.057,0.0,0.0,19.0,18.48,2.057,2.437,32096.0
2097,6130552009511,34,Servillette de Table Neto 30x30 cm (80),0.969,1.2,-1,-14774017,1,0,34.0,0,0,1,2.0,0,0.814,0.0,0.0,19.0,24.0,0.814,1.009,0.0
2098,6192002408329,30,Judy Linge Machine bleu 3 L,15.0,19.021,-1,-14774017,1,0,0.0,17,0,1,2.0,0,12.605,0.0,0.0,19.0,26.81,12.605,15.984,
2099,101012021400,53,Serpillere PM,0.889,1.5,-1,-14774017,1,1,51.0,0,0,1,2.0,0,0.77,3.0,0.0,19.0,68.73,0.747,1.26,82099.0
2100,6192477630478,0,Lilas Javel Classic 3L+1L GRATUIT,3.601,4.2,-1,-14774017,1,0,-1.0,43,0,1,2.0,0,3.601,0.0,0.0,0.0,16.63,3.601,4.2,222100.0
2101,8697926024276,15,CLASS CIRE ORANGE POWER 150 ML,5.236,6.9,-1,-14774017,1,0,4.0,20,0,1,2.0,0,4.4,0.0,0.0,19.0,31.8,4.4,5.799,0.0
2102,6192002020026,0,Choc Gel wc,2.425,3.0,-1,-14774017,1,0,9.0,0,0,1,2.0,0,2.101,3.0,0.0,19.0,23.8,2.038,2.523,82102.0
2103,6221048408243,0,Signal dentifrices 50ml Cavity Fighter Mint,2.1,2.5,-1,-14774017,1,0,1.0,58,0,1,2.0,0,1.765,0.0,0.0,19.0,19.2,1.765,2.104,
2104,6192000719380,0,Sunsilk SHP 600ml Brillance,6.582,7.5995772,-1,-14774017,1,0,19.0,57,0,1,2.0,0,6.582,0.0,0.0,0.0,15.46,6.582,7.5995772,52104.0
2105,6192440000666,7,Jet 7 Black Mask Peel OFF 100mL,3.0,3.9,-1,-14774017,1,0,8.0,0,0,1,2.0,0,2.521,0.0,0.0,19.0,30.0,2.521,3.277,0.0
2106,3337875518451,7,La Roche Posay Effaclar DUO + Unifiant 40mL,45.0,58.5,-1,-14774017,1,0,3.0,96,0,1,2.0,0,37.815,0.0,0.0,19.0,30.0,37.815,49.16,0.0
2107,4008496556342,0,Varta Superlife R20,6.724,7.6,-1,-14774017,1,0,10.0,97,0,1,2.0,0,5.65,0.0,0.0,19.0,13.04,5.65,6.387,12107.0
2108,4008496556540,22,Varta R20 S.W,5.831,7.2,-1,-14774017,1,0,1.0,97,0,1,2.0,0,4.9,0.0,0.0,19.0,23.5,4.9,6.052,0.0
2109,4902580151140,22,Maxell R20 Lonh Lasting,5.831,7.2,-1,-14774017,1,0,4.0,8,0,1,2.0,0,4.9,0.0,0.0,19.0,23.5,4.9,6.052,0.0
2110,4902580151171,22,Maxell R20 S.W,5.355,6.5,-1,-14774017,1,0,2.0,8,0,1,2.0,0,4.5,0.0,0.0,19.0,21.35,4.5,5.461,0.0
2111,887930946383,22,Kodak R20 EXTRA HEAVY DUTY,5.6525,6.9,-1,-14774017,1,0,8.0,4,0,1,2.0,0,4.75,0.0,0.0,19.0,22.1,4.75,5.79975,12111.0
2112,887930410396,22,Kodak R20 S.W,5.355,6.5,-1,-14774017,1,0,2.0,4,0,1,2.0,0,4.5,0.0,0.0,19.0,21.35,4.5,5.461,0.0
2113,6192477624095,30,Lilas Liquide Main Extra Narjess 2L,7.46963,8.900064145,-1,-14774017,1,0,11.0,43,0,1,2.0,0,6.277,0.0,0.0,19.0,19.15,6.277,7.4790455,222113.0
2114,6192477623494,30,Lilas Fortox Extra Fort 300mL,3.451,3.9,-1,-14774017,1,0,0.0,43,0,1,2.0,0,2.9,0.0,0.0,19.0,13.0,2.9,3.277,212114.0
2115,6192477623173,30,Lilas Fortox Citron 300mL,3.451,3.9,-1,-14774017,1,0,0.0,43,0,1,2.0,0,2.9,0.0,0.0,19.0,13.0,2.9,3.277,0.0
2116,6192477623180,30,Lilas Fortox Classic 500mL,4.699,5.4,-1,-14774017,1,0,0.0,43,0,1,2.0,0,3.949,0.0,0.0,19.0,15.0,3.949,4.541,212116.0
2117,6192477623197,0,Lilas Fortox Citron 650mL,5.5,6.499,-1,-14774017,1,0,5.0,43,0,1,2.0,0,5.5,0.0,0.0,0.0,18.17,5.5,6.499,222117.0
2118,6192477623487,30,Lilas Fortox Extra Fort 500mL,4.699,5.35,-1,-14774017,1,0,0.0,43,0,1,2.0,0,3.949,0.0,0.0,19.0,13.85,3.949,4.496,212118.0
2119,6192477624057,30,Lilas Sol & Surface Florale 1.2L,4.547,5.5,-1,-14774017,1,0,0.0,43,0,1,2.0,0,3.821,0.0,0.0,19.0,21.0,3.821,4.623,0.0
2120,6192477624033,30,Lilas Sol & Surface Pomme 1.2L,4.547,5.5,-1,-14774017,1,0,4.0,43,0,1,2.0,0,3.821,0.0,0.0,19.0,21.0,3.821,4.623,0.0
2121,6192477624026,30,Lilas Sol & Surface Lavande,4.547,5.5,-1,-14774017,1,0,0.0,43,0,1,2.0,0,3.821,0.0,0.0,19.0,21.0,3.821,4.623,0.0
2122,6192477610777,0,Clean Poudre Main Savon de Marseille 1KG,3.776,4.603,-1,-14774017,1,0,4.0,43,0,1,2.0,0,3.173,0.0,0.0,19.0,21.9,3.173,3.868,42122.0
2123,3282779355773,7,Avène Ecran Solaire 50 SPF Sans Parfum 50 mL,26.099,39.9,-1,-14774017,1,0,3.0,98,0,1,2.0,0,24.369,10.0,0.0,19.0,52.87,21.932,33.527,0.0
2126,6192400658128,0,Nana Protège Parfumé 20,2.761,3.203,-1,-14774017,1,0,54.0,52,0,1,12.0,0,2.32,0.0,0.0,19.0,16.0,2.32,2.691,112126.0
2127,6192400658104,0,Nana Protège Slip Douceur 20,2.761,3.2,-1,-14774017,1,0,48.0,52,0,1,12.0,0,2.32,0.0,0.0,19.0,16.0,2.32,2.691,52127.0
2128,1020101020164,0,100 Pailles Flexible,0.89012,1.2,-1,-14774017,1,0,0.0,0,0,1,2.0,0,0.748,0.0,0.0,19.0,34.79,0.748,1.0082292,12128.0
2129,1010101010128,0,100 Pailles Simple,0.59976,0.799660008,-1,-14774017,1,0,0.0,17,0,1,2.0,0,0.504,0.0,0.0,19.0,33.33,0.504,0.6719832,12129.0
2130,6130552001034,0,Cotons Tiges Family X200,1.95,2.5,-1,-14774017,1,0,0.0,17,0,1,2.0,0,1.639,0.0,0.0,19.0,28.25,1.639,2.102,0.0
2131,6130552000136,0,COTY LYS Cotons Tiges 100p,1.39,1.8,-1,-14774017,1,0,2.0,17,0,1,2.0,0,1.168,0.0,0.0,19.0,29.7,1.168,1.515,0.0
2132,3529311309215,0,Peggy Sage Colle faux cils transparent,16.69,21.5,-1,-14774017,1,0,0.0,0,0,1,2.0,0,16.5,15.0,0.0,19.0,28.8,14.025,18.064,0.0
2133,6281006591066,0,Dove Savon Bleu beauty Cream,3.582,4.3,-1,-14774017,1,0,33.0,61,0,1,2.0,0,3.01,0.0,0.0,19.0,20.0,3.01,3.612,
2134,6192000718147,2,Sunsilk SHP 180ml Brilliance,3.05949,3.50311605,-1,-14774017,1,0,6.0,57,0,1,2.0,0,2.571,0.0,0.0,19.0,14.5,2.571,2.943795,52134.0
2135,6192000718390,0,Sunsilk SHP 180ml Force et Brilliance,3.059,3.503,-1,-14774017,1,0,4.0,57,0,1,2.0,0,2.571,0.0,0.0,19.0,14.5,2.571,2.944,52135.0
2136,6192000718185,0,Sunsilk SHP 180ml anti chute,3.059,3.5,-1,-14774017,1,0,9.0,57,0,1,2.0,0,2.571,0.0,0.0,19.0,14.4,2.571,2.941,52136.0
2137,6192000719243,0,Sunsilk SHP 180ml anti-pelliculaire,3.059,3.503,-1,-14774017,1,0,2.0,57,0,1,2.0,0,2.571,0.0,0.0,19.0,14.5,2.571,2.944,62137.0
2138,6192000718086,0,Sunsilk SHP 180ml Lisses et soyeux,3.059,3.5,-1,-14774017,1,0,8.0,57,0,1,2.0,0,2.571,0.0,0.0,19.0,14.5,2.571,2.944,
2139,8710447328095,24,Signal dentifrices 75ml integral Coco blancheur,5.416,6.5,-1,-14774017,1,0,10.0,58,0,1,2.0,0,4.551,0.0,0.0,19.0,20.0,4.551,5.461,
2140,8710604781879,24,Signal dentifrices 75ml Integral Bicarbonate,5.416,6.5,-1,-14774017,1,0,2.0,58,0,1,2.0,0,4.551,0.0,0.0,19.0,20.0,4.551,5.461,
2141,8710522417379,51,Signal dentifrices 75ml Integral Charbon,5.833,6.5,-1,-14774017,1,0,21.0,58,0,1,2.0,0,5.833,0.0,0.0,0.0,11.43,5.833,6.5,62141.0
2142,6192011808059,30,lilas PH Clean Classic *4,1.849,2.5,-1,-14774017,1,0,0.0,43,0,1,2.0,0,1.554,0.0,0.0,19.0,35.2,1.554,2.101,52142.0
2143,6192011814173,30,Essuie-Tout Ultra Doux,1.852,2.5,-1,-14774017,1,0,0.0,43,0,1,2.0,0,1.556,0.0,0.0,19.0,35.0,1.556,2.101,222143.0
2144,6192409003660,30,Det gel machine 2.5L Parfum,13.336,16.0,-1,-14774017,1,0,0.0,18,0,1,2.0,0,11.207,0.0,0.0,19.0,20.0,11.207,13.448,52144.0
2145,6192409005718,0,Dex lave main 350ml Lavande,2.668,3.2,-1,-14774017,1,0,3.0,18,0,1,5.0,0,2.311,3.0,0.0,19.0,19.94,2.242,2.689,52145.0
2146,6192409005657,0,Dex lave main 350ml fruit,2.668,3.2,-1,-14774017,1,0,8.0,18,0,1,5.0,0,2.311,3.0,0.0,19.0,19.94,2.242,2.689,82146.0
2147,3178041356367,0,Eau eclarte Decolor Stop Max protect 12 p,11.961,14.9,-1,-14774017,1,0,2.0,18,0,1,2.0,0,10.362,3.0,0.0,19.0,24.6,10.051,12.524,
2148,6192000502906,3,Sensea Gel Douche Vanille,3.3,4.9,-1,-14774017,1,0,3.0,53,0,1,2.0,0,2.773,0.0,0.0,19.0,48.5,2.773,4.118,0.0
2149,6192000502999,3,Sensea Gel Douche  Espades Spa,3.3,4.9,-1,-14774017,1,0,6.0,53,0,1,2.0,0,2.773,0.0,0.0,19.0,48.5,2.773,4.118,0.0
2150,6192000502852,3,Sensea Gel Douche  Avocat,3.3,4.9,-1,-14774017,1,0,11.0,53,0,1,2.0,0,2.773,0.0,0.0,19.0,48.5,2.773,4.118,0.0
2151,42349754,14,Nivea Bille Femme Dry Fresh 50mL,7.283,9.5,-1,-14774017,1,0,9.0,21,0,1,4.0,0,7.2,15.0,0.0,19.0,30.5,6.12,7.987,0.0
2152,6192440002479,1,Jet 7 SHP kératine de soie 500mL,4.274,5.8,-1,-14774017,1,0,5.0,0,0,1,3.0,0,3.781,5.0,0.0,19.0,35.7,3.592,4.874,12152.0
2153,6192440000901,0,Jet 7 A/SHP Kératine Végétale 500mL,4.748,5.8,-1,-14774017,1,0,4.0,99,0,1,3.0,0,4.2,5.0,0.0,19.0,22.15,3.99,4.874,12153.0
2154,6192440002486,2,Jet 7 A/shp Kertaine de Soie,4.748,5.9,-1,-14774017,1,0,5.0,99,0,1,3.0,0,4.2,5.0,0.0,19.0,24.26,3.99,4.958,
2155,6192440002530,1,Jet 7 a/shp Pro Max Kératine végétale 3 L,19.379,24.9,-1,-14774017,1,0,3.0,99,0,1,1.0,0,17.142,5.0,0.0,19.0,28.5,16.285,20.926,0.0
2156,6192440002523,1,Jet 7 Shp Pro Max Kératine Végétal  3L,18.524,23.2,-1,-14774017,1,0,2.0,99,0,1,1.0,0,16.386,5.0,0.0,19.0,25.25,15.567,19.498,0.0
2157,6192440002547,4,Jet 7 Masque Pro Max Kératine Végétal 3L,20.9,26.2,-1,-14774017,1,0,1.0,99,0,1,1.0,0,18.487,5.0,0.0,19.0,25.35,17.563,22.015,0.0
2158,6192440000819,15,Jet 7 Cire Coiffante Kératine 150 g,3.483,4.5,-1,-14774017,1,0,2.0,99,0,1,3.0,0,3.081,5.0,0.0,19.0,29.2,2.927,3.782,0.0
2159,6192440002417,14,Jet 7 bille 50ml Floral,2.279,3.8,-1,-14774017,1,0,5.0,99,0,1,2.0,0,2.016,5.0,0.0,19.0,66.75,1.915,3.193,
2160,6192440002431,14,Jet 7 bille 50ml Citrus,2.279,3.8,-1,-14774017,1,0,7.0,99,0,1,2.0,0,2.016,5.0,0.0,19.0,66.75,1.915,3.193,
2161,6192440002424,14,Jet 7 bille 50ml Exotic,2.279,3.8,-1,-14774017,1,0,7.0,99,0,1,2.0,0,2.016,5.0,0.0,19.0,66.75,1.915,3.193,
