id,EAN,itemname,updatedate,itemstock,oldbuyprice,oldsellprice,newbuyprice,newsellprice,username,itemid
5213,6192488200394,H.Zone teinture lalo 52,2025-01-24,2.0,7.79688,10.199098728,7.797,8.9,Admin,3109
5214,6192488200400,H.Zone teinture lalo 62,2025-01-24,6.0,7.79688,10.199098728,7.797,8.9,Admin,3110
5215,6192488200738,H.Zone teinture lalo 754,2025-01-24,6.0,7.79688,10.199098728,7.797,8.9,Admin,3111
5216,6192488200189,H.Zone teinture lalo 7.0,2025-01-24,36.0,7.79688,10.199098728,7.797,8.9,Admin,3112
5217,6192488200202,H.Zone teinture lalo 9.0,2025-01-24,18.0,7.79688,10.199098728,7.797,8.9,Admin,3113
5218,6192488200141,H.Zone teinture lalo 3.0,2025-01-24,12.0,7.79688,10.199098728,7.797,8.9,Admin,3114
5219,6192488200684,H.Zone teinture lalo 72,2025-01-24,6.0,7.79688,10.199098728,7.797,8.9,Admin,3115
5220,6192488200035,H.Zone teinture lalo 94,2025-01-24,6.0,7.79688,10.199098728,7.797,8.9,Admin,3116
5221,6192488200363,H.Zone teinture lalo 84,2025-01-24,6.0,7.79688,10.199098728,7.797,8.9,Admin,3117
5222,6192488200356,H.Zone teinture lalo 74,2025-01-24,6.0,7.79688,10.199098728,7.797,8.9,Admin,3118
5223,6192488200509,H.Zone teinture lalo 1200,2025-01-24,6.0,7.79688,10.199098728,7.797,8.9,Admin,3119
5224,6192488200905,H.Zone teinture lalo 10.0,2025-01-24,6.0,7.79688,10.199098728,7.797,8.9,Admin,3120
5225,6192488208963,H.Zone teinture lalo 10.11,2025-01-24,6.0,7.79688,10.199098728,7.797,8.9,Admin,3121
5226,6192488200615,H.Zone teinture lalo 653,2025-01-24,6.0,7.79688,10.199098728,7.797,8.9,Admin,3122
5227,6192488200691,H.Zone teinture lalo 731S,2025-01-24,6.0,7.79688,10.199098728,7.797,8.9,Admin,3123
5228,6192488200592,H.Zone teinture lalo 615,2025-01-24,6.0,7.79688,10.199098728,7.797,8.9,Admin,3124
5229,6192488200110,H.Zone teinture lalo 655,2025-01-24,6.0,7.79688,10.199098728,7.797,8.9,Admin,3125
5230,6192488200707,H.Zone teinture lalo 732B,2025-01-24,6.0,7.79688,10.199098728,7.797,8.9,Admin,3126
5231,6192488200776,H.Zone teinture lalo 812,2025-01-24,6.0,7.79688,10.199098728,7.797,8.9,Admin,3127
5232,6192488201520,H.Zone oxy 20V 100 ml,2025-01-24,0.0,2.142,2.5,1.949,2.3,Admin,3153
5233,6192488201506,H.Zone oxy 30V 100 ml,2025-01-24,0.0,2.142,2.5,1.949,2.3,Admin,3152
5234,8022297111230,Semi dilino masque smoothing 200 ml,2025-01-24,0.0,21.525,28.004,21.525,28.2,Admin,3161
5235,6192017330011,Solyss lait magique 200 ml,2025-01-24,12.0,3.948,4.700094,3.948,4.7,Admin,3175
5236,8022297064253,Semi dilino low shp nutritive 250 ml,2025-01-24,5.0,17.794,21.5004902,17.794,21.5,Admin,3169
5237,8022297111278,Semi dilino low shp enhancing 250 ml,2025-01-24,6.0,14.656,17.799712,14.656,17.8,Admin,3167
5238,6192477622176,Lilas gel machine clean power 3L,2025-01-24,5.0,16.151,18.9,16.151,17.9,Admin,944
5239,6192477622169,Lilas gel machine active power 3L,2025-01-24,4.0,16.15068,18.899525736,16.151,17.9,Admin,945
5240,6192477623548,Lilas gel machine floral 3L,2025-01-24,3.0,16.15068,19.5019461,16.151,17.9,Admin,946
5241,6192409006180,Dex Gel Machine Jasmin 5 L,2025-01-24,3.0,19.255,22.3,19.255,21.901,Admin,2268
5242,6192477623364,Lilas gel machine  fraîcheur intense 2.5L,2025-01-24,4.0,16.89919,19.898796225,16.899,18.9,Admin,947
5243,6192017340072,Solyss a/shp sans sulfate cheveux crépus 500 ml,2025-01-24,3.0,6.909,8.9996634,6.909,8.9,Admin,3160
5244,6192017338246,Solyss shp proteine 500 ml,2025-01-24,6.0,3.948,5.199516,9.08,11.958,Admin,3156
5245,6192017340065,Solyss shp sans sulfate cheveux crépus 250 ml,2025-01-24,6.0,9.08,10.899632,5.132,6.8,Admin,3174
5246,6192017338246,Solyss shp proteine 500 ml,2025-01-25,6.0,9.08,11.958,9.08,11.9,Admin,3156
5247,8022297064932,Semi dilino low shp illuminating 250 ml,2025-01-25,5.0,13.472,16.2997728,13.472,16.3,Admin,3168
5248,8022297064956,Semi dilino conditioner illuminating 200 ml,2025-01-25,3.0,16.422,19.4994828,16.422,19.499,Admin,3173
5249,8022297064970,Semi dilino masque illuminating 200 ml,2025-01-25,5.0,20.025,26.0985825,20.025,26.099,Admin,3164
5250,8022297108629,Style stories dry shp 200 ml,2025-01-25,3.0,17.765,21.1989745,17.765,23.901,Admin,3177
5251,8022297111353,Solyss oil multi-benefit 100 ml,2025-01-25,3.0,25.512,29.6985192,25.512,29.9,Admin,3176
5252,8022297064291,Semi dilino conditioner nutritive 200 ml,2025-01-25,5.0,24.397,29.1007416,24.397,27.9,Admin,3172
5253,8022297175317,Semi dilino masque reparative 200 ml,2025-01-25,3.0,27.683,31.6001445,27.683,29.9,Admin,3162
5254,8022297064277,Semi dilino masque nutritive 200 ml,2025-01-25,5.0,15.327,19.799,15.327,23.899,Admin,3163
5255,8022297064970,Semi dilino masque illuminating 200 ml,2025-01-25,5.0,20.025,26.099,20.025,23.9,Admin,3164
5256,8022297111230,Semi dilino masque smoothing 200 ml,2025-01-25,3.0,21.525,28.1999025,21.525,23.899,Admin,3161
5257,8022297152394,Semi dilino low shp reparative 250 ml,2025-01-25,3.0,16.422,20.19906,16.422,18.9,Admin,3165
5258,8022297111193,Semi dilino low shp smoothing 250 ml,2025-01-25,3.0,14.656,17.799712,14.656,18.9,Admin,3166
5259,8022297064253,Semi dilino low shp nutritive 250 ml,2025-01-25,5.0,17.794,21.5,17.794,18.899,Admin,3169
5260,8022297111278,Semi dilino low shp enhancing 250 ml,2025-01-25,6.0,14.656,17.8,14.656,18.9,Admin,3167
5261,8022297064932,Semi dilino low shp illuminating 250 ml,2025-01-25,5.0,13.472,16.3,13.472,18.9,Admin,3168
5262,8022297111216,Semi dilino conditioner smoothing 200 ml,2025-01-25,3.0,16.008,19.1999952,16.008,19.9,Admin,3170
5263,8022297111292,Semi dilino conditioner enhancing 200 ml,2025-01-25,3.0,16.008,19.2,16.008,19.9,Admin,3171
5264,8022297064956,Semi dilino conditioner illuminating 200 ml,2025-01-25,3.0,16.422,19.499,16.422,19.9,Admin,3173
5265,6192017340065,Solyss shp sans sulfate cheveux crépus 250 ml,2025-01-25,6.0,5.132,6.8,5.132,6.9,Admin,3174
5266,6192017340058,Solyss shp sans sulfate cheveux crépus 500 ml,2025-01-25,6.0,9.376,12.2000512,9.376,10.9,Admin,3159
5267,6192017340072,Solyss a/shp sans sulfate cheveux crépus 500 ml,2025-01-25,3.0,6.909,8.9,6.909,10.899,Admin,3160
5268,6192017338246,Solyss shp proteine 500 ml,2025-01-25,6.0,9.08,11.9,9.08,10.901,Admin,3156
5269,6192017341116,Solyss deep conditioner proteine 500 ml,2025-01-25,3.0,7.698,10.099776,7.698,10.9,Admin,3158
5270,6192017343127,Solyss a/shp caviar et collagéne 500 ml,2025-01-25,3.0,9.08,11.900248,9.08,16.9,Admin,3155
5271,6192017343110,Solyss shp caviar et collagéne 500 ml,2025-01-25,6.0,14.212,18.4997604,14.212,16.899,Admin,3157
5272,8022297111339,Semi dilino masque enhancing 200 ml,2025-01-25,3.0,21.525,28.2,21.525,23.899,Admin,3154
5273,6192017330011,Solyss lait magique 200 ml,2025-01-25,12.0,3.948,4.7,3.948,6.9,Admin,3175
5274,8022297064253,Semi dilino low shp nutritive 250 ml,2025-01-25,5.0,17.794,18.899,17.794,19.899,Admin,3169
5275,8022297064932,Semi dilino low shp illuminating 250 ml,2025-01-25,5.0,13.472,18.9,13.472,19.901,Admin,3168
5276,8022297111193,Semi dilino low shp smoothing 250 ml,2025-01-25,3.0,14.656,18.9,14.656,19.9,Admin,3166
5277,8022297152394,Semi dilino low shp reparative 250 ml,2025-01-25,3.0,16.422,18.9,16.422,19.9,Admin,3165
5278,8022297111278,Semi dilino low shp enhancing 250 ml,2025-01-25,6.0,14.656,18.9,14.656,19.9,Admin,3167
5279,8680858304158,Presse argumes 420 ml,2025-01-25,9.0,4.676,6.1,4.676,4.9,Admin,563
5280,6192319104792,Lilas extreme lave mains lavande 380 ML,2025-01-25,6.0,2.924,3.602368,2.924,3.602,Admin,2891
5281,6192319104808,Lilas extreme lave mains vanille 380 ML,2025-01-25,4.0,2.924,3.8012,2.924,3.8,Admin,3014
5282,6192319104716,Lilas extreme lave mains bergamote 380 ML,2025-01-25,3.0,2.924,3.597,2.924,3.8,Admin,2888
5283,6192319104785,Lilas extreme lave mains grenadine 380 ML,2025-01-25,4.0,2.924,3.599,2.924,3.8,Admin,3081
5284,6192319104792,Lilas extreme lave mains lavande 380 ML,2025-01-25,6.0,2.924,3.602,2.924,3.8,Admin,2891
5285,6192319104730,Lilas extreme lave mains floral380 ML,2025-01-25,2.0,2.924,3.801,2.924,3.8,Admin,2892
5286,6192319104761,Lilas extreme lave mains citron menthe 380 ML,2025-01-25,3.0,2.924,3.8012,2.924,3.8,Admin,2890
5287,8697926024177,CLASS DEO HOMME 2+1 AUSTERE 150ML,2025-01-25,0.0,3.844,4.8,3.844,9.999,Admin,63
5288,8697926020322,CLASS DEO HOMME 2+1 CHOCO 150ML,2025-01-25,0.0,3.844,4.8,3.844,9.999,Admin,64
5289,8697926025297,Class Deo Homme Classico 150mL,2025-01-25,0.0,2.999,3.34,2.999,9.999,Admin,2238
5290,8697926025303,Class Deo Homme Mizo 150mL,2025-01-25,0.0,2.999,3.34,2.999,9.999,Admin,2237
5291,6192477621650,Lilas multiusage mounadhef pomme 5L,2025-01-26,4.0,14.29904,16.70127872,14.299,16.701,Admin,963
5292,6192477621568,Lilas liquide vaisselle citron 1L,2025-01-26,12.0,4.79213,5.30009578,4.792,5.9,Admin,957
5293,6192477610845,Lilas poudre mains savon de marseille 1kg,2025-01-26,7.0,5.54064,6.3994392,5.541,6.6,Admin,928
5294,6192477610821,Lilas poudre mains fraicheur 1kg,2025-01-26,1.0,5.541,6.4,5.541,6.6,Admin,927
5295,6192477610838,Lilas poudre mains anti tâche 1kg,2025-01-26,9.0,5.541,6.4,5.541,6.6,Admin,926
5296,7898606743900,Brasil cacau Botox Vegan 50ml,2025-01-26,0.0,50.02,60.02,50.02,60.0,Admin,2887
5297,3600551145914,Narta Bille Homme Prot 5 50ML,2025-01-27,3.0,9.9127,12.69915997,9.913,12.699,Admin,2504
5298,3600550964721,NARTA BILLE FEMME BIO EFFICACITE 50 ML,2025-01-27,3.0,10.4958,12.7,10.496,12.7,Admin,476
5299,6192011804150,Lilas couche adulte 15 Large,2025-01-27,9.0,23.742,25.9,23.742,25.0,Admin,979
5300,6192011804150,Lilas couche adulte 15 Large,2025-01-27,-11.0,23.742,25.0,23.742,25.9,Admin,979
5301,6192430015557,Pril liquide vaisselle citron 960 ML,2025-01-28,15.0,5.8000124,22.90036,5.8,7.2,Admin,2918
5302,6192430015519,Pril liquide vaisselle citron vert 960 ML,2025-01-28,12.0,5.8,8.236,5.8,7.2,Admin,3180
5303,3838824426655,Schwarzkopf gliss shp perle noire 400 ml,2025-01-28,6.0,8.84094,19.244,8.841,11.9,Admin,3179
5304,4015100813777,Schwarzkopf gliss masque perle noire 400 ml,2025-01-28,3.0,17.6053836,22.90036,14.794,19.2,Admin,3178
5305,6192430015533,Pril liquide vaisselle lemon 580 ml,2025-01-28,13.0,3.066,19.244,3.066,3.802,Admin,1554
5306,6192430015472,Pril liquide vaisselle citron vert 580 ml,2025-01-28,12.0,3.0659,19.244,3.066,3.8,Admin,2819
5307,5023276005635,Shisha-coal charbon 10 pc,2025-01-28,51.0,1.083,2.099937,1.083,1.3,Admin,3099
5308,4015100813777,Schwarzkopf gliss masque perle noire 400 ml,2025-01-29,3.0,14.794,19.2,14.794,17.899,Admin,3178
5309,3838824426655,Schwarzkopf gliss shp perle noire 400 ml,2025-01-29,6.0,8.841,11.9,8.841,10.9,Admin,3179
5310,6192000719380,Sunsilk SHP 600ml Brillance,2025-01-30,0.0,6.574,7.6,6.582,7.6,Admin,2104
5311,6192000719359,Sunsilk SHP 600ml reparation,2025-01-30,0.0,6.268,7.6,6.582,7.6,Admin,1484
5312,6192000719373,Sunsilk SHP 600ml anti casse,2025-01-30,44.0,6.574,7.6,6.582,7.6,Admin,1482
5313,6192000719342,Sunsilk SHP 600ml Anti Péliculaire,2025-01-30,64.0,6.574,7.6,6.582,7.6,Admin,1483
5314,6192000719366,Sunsilk SHP 600ml lisses,2025-01-30,22.0,6.574,7.6,6.582,7.6,Admin,1485
5315,6192000718321,Sunsilk SHP 350ml briallance,2025-01-30,0.0,4.745,5.3,4.637,5.9,Admin,1489
5316,8710522417379,Signal dentifrices 75ml Integral Charbon,2025-01-30,0.0,5.416,6.5,5.833,6.5,Admin,2141
5317,6192000718185,Sunsilk SHP 180ml anti chute,2025-01-30,9.0,0.0305949,0.0350311605,3.059,3.5,Admin,2136
5318,6192409004759,DET liquide vaisselle Javellisé 600ML,2025-01-30,0.0,2.813,3.5,2.91,3.6,Admin,1663
5319,6192409006593,DET lot vaissaille 2.5L+2.5,2025-01-30,0.0,17.16,20.698392,17.16,20.7,Admin,2632
5320,6192409004940,DEX Multiusage fraicheur matinale 5 L,2025-01-30,0.0,14.308,16.0,13.096,15.999,Admin,1069
5321,6192409004940,DEX Multiusage fraicheur matinale 5 L,2025-01-30,0.0,13.096,15.999,14.308,16.0,Admin,1069
5322,6192488200233,H.Zone teinture lalo 7.1,2025-01-30,0.0,7.797,8.733,7.797,8.9,Admin,3189
5323,3600551146140,NARTA DEO HOMME PROT 5  200ML,2025-01-30,9.0,13.048945,17.7243819935,13.049,15.9,Admin,478
5324,3610340322389,Elsève shp TOTAL REPAIR 5 200ML,2025-01-30,6.0,10.39584,13.006235424,10.396,12.6,Admin,178
5325,6192502700176,Sofpince Balais,2025-01-31,0.0,1.185,2.4,1.212,2.4,Admin,1842
5326,6192507800024,BSP Balais concord,2025-01-31,0.0,2.101,2.801,2.223,2.801,Admin,1469
5327,6192102001406,TONUS essuie tout 120métres = 1170gr,2025-01-31,1.0,7.0,8.4,7.502,8.4,Admin,2662
5328,6192102001406,TONUS essuie tout 120métres = 1170gr,2025-01-31,67.0,7.502,8.4,7.502,8.9,Admin,2662
5329,6192103701022,SUPER ROLLING Sac Congelation 2L*100PC,2025-01-31,40.0,2.4736649,2.99931869125,2.474,2.999,Admin,3197
5330,6192103701015,SUPER ROLLING Sac Congelation 1L*100PC,2025-01-31,100.0,1.9403783,2.50037147738,1.94,2.5,Admin,2339
5331,6192409006487,Dex liquide vaisselle citron 5L,2025-01-31,12.0,13.0955335,15.400347396,13.096,15.401,Admin,2727
5332,6192002403300,JUDY Javel Parfumé  Lavande 3L,2025-02-03,7.0,3.99959,2.30146,4.0,4.6,Admin,1261
5333,6130552005483,Cotex Essuie Tout Maxi Citron 460gr,2025-02-03,115.0,4.50058,2.30146,4.501,5.702,Admin,1458
5334,6192002403294,JUDY Javel Parfumé  Citron 3L,2025-02-03,6.0,3.99007,2.30146,3.99,4.8,Admin,1260
5335,6192002403300,JUDY Javel Parfumé  Lavande 3L,2025-02-03,7.0,4.0,4.6,4.0,4.8,Admin,1261
5336,6192002403584,JUDY Javel Parfumé  Fleurs 3L,2025-02-03,8.0,3.99959,2.30146,4.0,4.8,Admin,1259
5337,6192002403133,JUDY Javel classic 3L+1L gratuit,2025-02-03,58.0,3.94128,2.30146,3.941,4.8,Admin,1253
5338,6192002403508,JUDY Javel classic 4.5 L,2025-02-03,12.0,0.0412454,2.30146,4.125,5.899,Admin,1279
5339,6192400644756,Peaudouce Couche Confort T2,2025-02-03,5.0,14.5,83.187,14.5,15.901,Admin,1447
5340,6192400644787,Peaudouce Couche Confort T5,2025-02-03,18.0,14.5,83.187,14.5,15.901,Admin,1450
5341,8714789930848,Colgate dentifrices 75ml optic white instant,2025-02-04,4.0,6.045,7.6,6.045,7.8,Admin,1241
5342,8718951606494,Colgate brosse a dent kids batman +6 ans,2025-02-04,10.0,5.748,6.9,5.748,6.7,Admin,2840
5343,6192000583929,SENSEA lingettes kids 15p,2025-02-04,116.0,1.1,0.419,1.1,1.502,Admin,2713
5344,8007403117993,Bellissima Séchoir Pour cheveux Bouclées,2025-02-04,1.0,114.999696,0.49861,115.0,149.499,Admin,1598
5345,4002780025002,Mega Power Séchoir Pro 6000 110v -240 v 1800 W,2025-02-04,3.0,112.19915,0.49861,112.199,134.998,Admin,1612
5346,6192409004971,Dex liquide vaisselle Pomme 5L,2025-02-04,11.0,13.0955335,0.49861,13.096,16.9,Admin,1673
5347,6192000583790,Sensea lingettes démaquillantes 25PC,2025-02-04,9.0,4.49939,0.49861,4.499,5.503,Admin,2206
5348,8697926025303,CLASS DEO HOMME 2+1 Mizo 150mL,2025-02-04,129.0,2.9988,0.49861,2.999,2.999,Admin,2237
5349,8697926025297,CLASS DEO HOMME 2+1 Classico 150mL,2025-02-04,187.0,2.9988,0.49861,2.999,2.999,Admin,2238
5350,6192312000060,Kiddo lingettes 72 pc,2025-02-04,120.0,5.47043,0.49861,5.47,6.9,Admin,3149
5351,6291069701760,Dabur herbel dentifrice basil 75g+25g,2025-02-04,10.0,1.0,0.419,1.0,1.0,Admin,3088
5352,8001682000021,Depiltime chauffe pépite de cire 500 ML,2025-02-04,1.0,46.439512,0.49861,46.44,55.9,Admin,2972
5353,8001691600021,Depiltime chauffe cartouche cire rose 100 ML,2025-02-04,2.0,24.83768,0.49861,24.838,29.9,Admin,2971
5354,8001691200023,Depiltime chauffe cartouche cire noir 100 ML,2025-02-04,2.0,24.839584,0.49861,24.84,29.9,Admin,2970
5355,7898606741709,Brasil cacau smoothing protein dose 110ml,2025-02-04,24.0,76.1481,0.49861,76.148,98.993,Admin,2882
5356,6192011811592,Lilas nett papiers mouchoirs kids 6 piéces,2025-02-04,128.0,1.52796,0.49861,1.528,1.9,Admin,2856
5357,6291069727203,Dabur dentifrices 120+50gr original miswak,2025-02-04,42.0,3.15945,0.49861,3.159,4.9,Admin,2732
5358,5022496181174,Dabur dentifrices 75gr herbel salt et lemon,2025-02-04,47.0,4.24116,0.49861,4.241,4.9,Admin,2731
5359,6291069700299,Dabur dentifrices 150gr herbel basil,2025-02-04,49.0,4.24116,0.49861,4.241,4.9,Admin,2729
5360,6192409006487,Dex liquide vaisselle citron 5L,2025-02-04,9.0,13.0955335,0.49861,13.096,15.4,Admin,2727
5361,6192102001406,TONUS essuie tout 120métres = 1170gr,2025-02-04,56.0,7.502,0.419,7.502,8.9,Admin,2662
5362,6192102001192,kotis papier mouchoirs 10 packs,2025-02-04,112.0,2.0,0.419,2.0,2.3,Admin,2652
5363,8697926025303,CLASS DEO HOMME 2+1 Mizo 150mL,2025-02-04,129.0,2.999,2.999,2.999,9.999,Admin,2237
5364,8697926025297,CLASS DEO HOMME 2+1 Classico 150mL,2025-02-04,187.0,2.999,2.999,2.999,9.999,Admin,2238
5365,6191409000044,Jean mariner vinaigre naturel 90 cl,2025-02-04,11.0,1.1,1.499,1.1,1.5,Admin,3201
5366,4005900686084,NIVEA SHP ACTIVE CLEAN 250 ML,2025-02-04,6.0,6.6303825,8.8992993915,6.63,8.9,Admin,99
5367,4005900709356,NIVEA SHP 2EN1 250ML,2025-02-04,9.0,6.6303825,8.8992993915,6.63,8.9,Admin,96
5368,4005900023346,NIVEA  SHP ANTI-PELLICULAIRE 250ML,2025-02-04,13.0,6.6303825,8.5996061025,6.63,8.9,Admin,97
5369,4005900495617,NIVEA SHP DEEP 250ML,2025-02-04,5.0,6.6303825,8.8992993915,6.63,8.9,Admin,98
5370,6291069742145,Vatika SHP hibicus extract 425 ML,2025-02-04,4.0,9.189,12.0,9.189,10.9,Admin,2755
5371,6192319100978,Lilas A/shp ex illuminateur 500 ML,2025-02-04,5.0,7.309,9.2,7.309,8.9,Admin,2796
5372,6192319100916,Lilas A/shp ex kératine 500 ML,2025-02-04,4.0,7.309,9.2,7.309,8.9,Admin,2794
5373,6192319100985,Lilas A/shp ex sublimateur 500 ML,2025-02-04,6.0,7.309,9.2,7.309,8.9,Admin,2795
5374,8410104091002,Finish Sel régénérant 2KG,2025-02-05,30.0,11.9998648,4.51962,12.0,14.5,Admin,2413
5375,6223005874962,Finish powerball 30 pièces 480 g,2025-02-05,187.0,29.78451,4.51962,29.785,34.1,Admin,2904
5376,000003400050,Jaspé EDP femme Adula 50 ML,2025-02-05,5.0,12.928,12.928,12.928,20.0,Admin,3037
5377,6192400644367,Peaudouce Couche Confort Jumbo T4,2025-02-06,3.0,27.5,83.187,27.5,29.901,Admin,1453
5378,6192400644374,Peaudouce Couche Confort Jumbo T5,2025-02-06,6.0,27.5,83.187,27.5,29.901,Admin,1454
5379,6192400658111,Nana Protége Slip Douceur 18,2025-02-06,32.0,2.76,83.187,2.76,3.5,Admin,1441
5380,8710522417379,Signal dentifrices 75ml Integral Charbon,2025-02-06,24.0,5.833,6.4997119,5.833,6.5,Admin,2141
5381,6130552009504,Essuie Tout Netto,2025-02-06,66.0,0.016422,2.30146,1.642,1.889,Admin,1461
5382,6130552009504,Essuie Tout Netto,2025-02-06,66.0,1.642,1.889,1.642,1.9,Admin,1461
5383,6192477621582,Lilas liquide vaisselle Pomme 1L,2025-02-07,9.0,4.792,6.5,4.792,5.9,Admin,2301
5384,6192000719243,Sunsilk SHP 180ml anti-pelliculaire,2025-02-07,6.0,3.05949,29.98919,3.059,3.503,Admin,2137
5385,6192000718369,Sunsilk SHP 350ml lisses et soyeux,2025-02-07,51.0,4.58388,29.98919,4.584,5.9,Admin,1492
5386,6221155118448,Lux  Savon Soft touch,2025-02-07,24.0,1.74097,29.98919,1.741,2.202,Admin,1520
5387,6221155061829,Signal dentifrices 75ml Herbel Miswak,2025-02-07,36.0,2.76794,29.98919,2.768,3.8,Admin,1874
5388,6192000718109,Sunsilk SHP 350ml Reparation,2025-02-07,10.0,4.584,5.3,4.584,5.299,Admin,1486
5389,6221155119995,Lux Savon Sweet Embrace 75g,2025-02-07,27.0,1.74097,29.98919,1.741,2.202,Admin,1631
5390,6221155118486,Lux Savon  Creamy Perfection,2025-02-07,24.0,1.74097,29.98919,1.741,2.202,Admin,1521
5391,6221048403248,Signal dentifrices 50ml Blancheur,2025-02-07,24.0,3.105,25.201,3.105,3.9,Admin,3204
5392,6221048407796,Signal dentifrices 50ml Anti-Caries,2025-02-07,28.0,2.00039,29.98919,2.0,2.5,Admin,1503
5393,3600523925735,Elsève Masque color vive  310ML,2025-02-08,4.0,18.207,21.8993796,18.51,21.9,Admin,201
5394,3600524042455,Elsève Masque HYALURON 310ML,2025-02-08,4.0,19.4208,23.30496,20.382,23.301,Admin,203
5395,3610340015588,Garnier color natural blond N°7,2025-02-08,8.0,10.51365,12.59955816,10.846,12.6,Admin,248
5396,6192488201858,R.B Teinture 10.0,2025-02-08,10.0,4.385745,6.898776885,5.263,6.9,Admin,1348
5397,3600541358447,Garnier eau micellaire tout en 1    400ML,2025-02-08,7.0,18.261,23.8,19.921,23.801,Admin,237
5398,3610340015588,Garnier color natural blond N°7,2025-02-08,8.0,10.846,12.6,10.612,12.6,Admin,248
5399,6192002403133,JUDY Javel classic 3L+1L gratuit,2025-02-08,54.0,3.941,4.8,3.941,4.2,Admin,1253
5400,3600551145969,Narta Deo Classique 200 ml,2025-02-11,4.0,11.632,15.8,12.189,15.8,Admin,2503
5401,3600550964721,NARTA BILLE FEMME BIO EFFICACITE 50 ML,2025-02-11,3.0,10.496,12.7,11.733,12.7,Admin,476
5402,3600551146164,NARTA DEO HOMME-BACTIPUR ZINC 200ML (NEW),2025-02-11,0.0,12.317,15.8,12.906,15.8,Admin,2900
5403,3600551146188,Narta Deo Homme Invismax 200 ml,2025-02-11,4.0,11.632,15.8,12.189,15.412,Admin,2502
5404,3600551146164,NARTA DEO HOMME-BACTIPUR ZINC 200ML (NEW),2025-02-11,0.0,12.906,15.8,12.189,15.8,Admin,2900
5405,3600551146188,Narta Deo Homme Invismax 200 ml,2025-02-11,4.0,12.189,15.412,12.189,15.8,Admin,2502
5406,3610340636493,Elsève shp DREAM LONG 200ML,2025-02-11,4.0,10.071,12.6,10.612,12.6,Admin,175
5407,3600523925933,Elsève Masque huil extr cheveux secs 310ML,2025-02-11,1.0,18.207,21.9,18.51,21.9,Admin,1570
5408,3600550038743,Dessange shp Douce Argile Racine & Pointe 250mL,2025-02-11,2.0,15.702,16.7,16.216,16.703,Admin,2423
5409,3600523193288,MAGIC RETOUCH 1 LE NOIR,2025-02-11,1.0,17.8024,23.098614,18.814,23.1,Admin,227
5410,6192488202824,R.B Oxydant 20 V 120 ML,2025-02-11,15.0,1.6065,2.200905,1.607,2.201,Admin,796
5411,6192488201940,R.B Teinture 8.1,2025-02-11,7.0,5.262894,6.899654034,5.263,6.9,Admin,829
5412,6192488202329,R.B oxydant 40 vol 1 L,2025-02-11,2.0,5.97,7.3,6.962,7.3,Admin,1370
5413,8000836138160,Every Green SHP Anti Frizz,2025-02-11,2.0,24.907176,29.502549972,24.907,29.503,Admin,1424
5414,3610340027178,Garnier U.D SHP OLIVE MYTHIQUE 400ML,2025-02-11,2.0,12.798,16.9,14.94,16.899,Admin,12
5415,3610340027178,Garnier U.D SHP OLIVE MYTHIQUE 400ML,2025-02-11,5.0,15.106455,17.0869112505,15.107,16.9,Admin,12
5416,6192488202770,R.B Teinture 7.13,2025-02-11,11.0,4.970511,6.9000633702,5.263,6.9,Admin,1353
5417,3760082620042,Coton Plus Carrées 40 pcs,2025-02-11,12.0,4.641,6.0333,4.641,5.801,Admin,732
5418,6192011804150,Lilas couche adulte 15 Large,2025-02-12,-11.0,23.742,25.9,23.742,27.502,Admin,979
5419,6192430014451,Pril liquide vaisselle citron 2.5 L,2025-02-14,8.0,12.293,19.244,12.293,14.2,Admin,2810
5420,6192400644756,Peaudouce Couche Confort T2,2025-02-15,2.0,14.5,15.901,15.25,15.9,Admin,1447
