id,beid,bedate,itemid,itembarcode,itemname,quantity,supplierid,prixachatht,prixdeventeht,prixachat,prixvente,tauxtva,remise,fodec,montant,totaltva,totalremise,totalfodec,lot
17143,88,2024-01-29,1130,3404930000012,amirat al arab 30 ML,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17144,88,2024-01-29,1141,2336373000001,l'interdit givenchy 30 ML,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17145,88,2024-01-29,1152,3388263000003,black opimum 30 ml,2.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,21.539,3.439,0.0,0.0,
17146,88,2024-01-29,1155,5009513000007,SI 30 ML,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17147,88,2024-01-29,1175,7092353000007,comme evidence yves rocher 30 ml,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17148,88,2024-01-29,1197,6800493000006,libre 30 ml,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17149,88,2024-01-29,1075,2307755000001,versace eros 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17150,88,2024-01-29,1095,2307905000004,invictus paco rabanne 50 ml,3.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,46.153,7.369,0.0,0.0,
17151,88,2024-01-29,1124,2332635000000,stronger with you 50 ML,2.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,30.769,4.913,0.0,0.0,
17152,88,2024-01-29,1128,3436515000001,oud vanille  50 ML,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17153,88,2024-01-29,1132,2340495000009,amirat al arab 50 ML,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17154,88,2024-01-29,1146,3392025000002,victoria secret intense 50 ML,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17155,88,2024-01-29,1153,3388265000001,black opimum 50 ml,2.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,30.769,4.913,0.0,0.0,
17156,88,2024-01-29,1192,5038680000008,scandal 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17157,88,2024-01-29,1198,6800495000004,libre 50 ml,2.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,30.769,4.913,0.0,0.0,
17158,88,2024-01-29,1204,3383155000000,flora 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17159,88,2024-01-29,0,3383155000000,Timbre Fiscal,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
17220,91,2024-02-02,1584,6130552001935,Papier Toilette Cotex x4,45.0,3,1.681,2.017,2.0,2.4,19.0,0.0,0.0,90.018,14.373,0.0,0.0,
17221,92,2024-02-03,1202,3383151000004,flora 10 ml,1.0,1,3.878,5.041,4.615,6.0,19.0,0.0,0.0,4.615,0.737,0.0,0.0,
17222,92,2024-02-03,1157,2324161000005,olympia 10 ML,1.0,1,3.878,5.041,4.615,6.0,19.0,0.0,0.0,4.615,0.737,0.0,0.0,
17223,92,2024-02-03,1125,3436511000005,oud vanille 10 ML,1.0,1,3.878,5.041,4.615,6.0,19.0,0.0,0.0,4.615,0.737,0.0,0.0,
17224,92,2024-02-03,1183,2320201000004,narciso poudrée 10 ml,1.0,1,3.878,5.041,4.615,6.0,19.0,0.0,0.0,4.615,0.737,0.0,0.0,
17225,92,2024-02-03,1174,7092351000009,comme evidence yves rocher 10 ml,1.0,1,3.878,5.041,4.615,6.0,19.0,0.0,0.0,4.615,0.737,0.0,0.0,
17226,92,2024-02-03,1152,3388263000003,black opimum 30 ml,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17227,92,2024-02-03,1134,5019813000003,Gucci Bamboo 30 ML,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17228,92,2024-02-03,1165,6056433000005,chanel egoiste 30 ml,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17229,92,2024-02-03,1178,5037813000007,my way 30 ml,2.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,21.539,3.439,0.0,0.0,
17230,92,2024-02-03,1181,3440353000000,hypnotic poison 30 ml,4.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,43.078,6.878,0.0,0.0,
17231,92,2024-02-03,1203,3383153000002,flora  30 ml,3.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,32.309,5.159,0.0,0.0,
17232,92,2024-02-03,1145,3392023000004,victoria secret intense 30 ML,2.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,21.539,3.439,0.0,0.0,
17233,92,2024-02-03,1141,2336373000001,l'interdit givenchy 30 ML,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17234,92,2024-02-03,1126,3436513000003,oud vanille 30 ML,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17235,92,2024-02-03,1175,7092353000007,comme evidence yves rocher 30 ml,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17236,92,2024-02-03,1075,2307755000001,versace eros 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17237,92,2024-02-03,1124,2332635000000,stronger with you 50 ML,2.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,30.769,4.913,0.0,0.0,
17238,92,2024-02-03,1201,3534945000001,212 NYC 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17239,92,2024-02-03,1132,2340495000009,amirat al arab 50 ML,3.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,46.153,7.369,0.0,0.0,
17240,92,2024-02-03,1198,6800495000004,libre 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17241,92,2024-02-03,1192,5038680000008,scandal 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17242,92,2024-02-03,1210,2392805000001,Blue Chanel 50 ml,2.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,30.769,4.913,0.0,0.0,
17243,92,2024-02-03,1207,6068225000001,Black XS 50 ML,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17244,92,2024-02-03,1081,3467365000002,Lacoste Bleu 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17245,92,2024-02-03,1173,3422725000009,sauvage 50 ml,2.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,30.769,4.913,0.0,0.0,
17246,92,2024-02-03,1101,3401705000000,Black XS l'excess 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17247,92,2024-02-03,1156,5009515000005,SI 50 ML,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17248,92,2024-02-03,1163,2332885000003,Scandal F 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17249,92,2024-02-03,1188,2338305000004,hugo boss classique 50 ml,2.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,30.769,4.913,0.0,0.0,
17250,92,2024-02-03,0,2338305000004,TIMBRE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
17268,93,2024-02-03,832,6192488204965,R.B Shampoo Anti-chute,6.0,1,7.925,10.334,9.431,12.3,19.0,10.0,0.0,56.584,9.035,0.0,0.0,
17269,93,2024-02-03,39,6192440000925,JET 7 SHP ROSEMARY ACTIVATE 500ML,6.0,1,3.592,4.664,4.274,5.55,19.0,5.0,0.0,25.647,4.095,0.0,0.0,
17270,93,2024-02-03,64,8697926020322,CLASS DEO  HOMME CHOCO 150ML,12.0,1,3.23,4.373,3.844,5.2,19.0,15.0,0.0,46.124,7.364,0.0,0.0,
17271,93,2024-02-03,269,3574669907927,JOHNSON SHP GOLD 750ML,3.0,1,12.169,15.795,14.481,18.8,19.0,14.0,0.0,43.443,6.936,0.0,0.0,
17272,93,2024-02-03,795,6192488204736,R.B Masque Nutritif 500 ml,3.0,1,7.956,10.335,9.468,12.3,19.0,10.0,0.0,28.403,4.535,0.0,0.0,
17273,93,2024-02-03,343,5283022002534,ELEGANCE DISOLVANT  ROSE 65ML,12.0,1,1.275,1.642,1.517,1.95,19.0,15.0,0.0,18.207,2.907,0.0,0.0,
17274,93,2024-02-03,385,3600550255560,F.P SHP EXPERT NUTRITION (+) 750ML,3.0,1,14.469,19.244,17.218,22.9,19.0,9.0,0.0,51.654,8.247,0.0,0.0,
17275,93,2024-02-03,33,3600542370158,U.D MASQUE HAIRFOOD BANANE 390ML,6.0,1,15.795,18.148,18.796,21.6,19.0,10.0,0.0,112.776,18.006,0.0,0.0,
17276,93,2024-02-03,195,3600523328819,ELSÉVE LOW SHP HUIL EXTRA 400ML,3.0,1,17.1,23.53,20.349,28.0,19.0,10.0,0.0,61.047,9.747,0.0,0.0,
17277,93,2024-02-03,0,,TIMBRE,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
17526,95,2024-02-07,1597,8007403116323,Bellissima Plaque Steam Technologie,1.0,1,168.066,218.487,199.999,260.0,19.0,0.0,0.0,199.999,31.933,0.0,0.0,
17527,95,2024-02-07,1586,8007403117269,Bellissima Brosse électrique 5en1,1.0,1,120.797,163.864,143.748,195.0,19.0,0.0,0.0,143.748,22.951,0.0,0.0,
17528,95,2024-02-07,1587,8007403117399,Bellissima Brosse électrique Automatic Rotation,1.0,1,189.075,247.9,224.999,295.0,19.0,0.0,0.0,224.999,35.924,0.0,0.0,
17529,95,2024-02-07,1590,8007403111403,Bellissima Plaque Ceramic Protection,1.0,1,110.293,147.059,131.249,175.0,19.0,0.0,0.0,131.249,20.956,0.0,0.0,
17530,95,2024-02-07,1588,8007403059019,Bellissima Comfort Lady Shaver,1.0,1,89.285,118.91,106.249,141.5,19.0,0.0,0.0,106.249,16.964,0.0,0.0,
17531,95,2024-02-07,1589,8007403118785,Bellissima Plaque XL Plates & ION Care Technology,1.0,1,168.066,218.486,199.999,260.0,19.0,0.0,0.0,199.999,31.933,0.0,0.0,
17532,95,2024-02-07,1593,8007403117252,Bellissima Plaque 2XTOP Result Ceramic & Keratin,1.0,1,189.075,249.579,224.999,297.0,19.0,0.0,0.0,224.999,35.924,0.0,0.0,
17533,95,2024-02-07,1592,8007403114947,Bellissima Plaque Extra Large Plates,1.0,1,126.05,165.545,150.0,197.0,19.0,0.0,0.0,150.0,23.95,0.0,0.0,
17534,95,2024-02-07,1591,8007403118761,Bellissima Plaque Creativity Total Round,1.0,1,168.066,218.486,199.999,260.0,19.0,0.0,0.0,199.999,31.933,0.0,0.0,
17535,95,2024-02-07,1596,8007403118778,Bellissima Plaque I3 Mini & Travel,1.0,1,99.788,130.253,118.748,155.0,19.0,0.0,0.0,118.748,18.96,0.0,0.0,
17536,95,2024-02-07,1594,8007403118754,Bellissima Plaque Creativity ION Care Technology,1.0,1,141.806,184.872,168.749,220.0,19.0,0.0,0.0,168.749,26.943,0.0,0.0,
17537,95,2024-02-07,1595,8007403118747,Bellissima Plaque Creativity Ceramic Diamond,1.0,1,131.302,172.268,156.249,205.0,19.0,0.0,0.0,156.249,24.947,0.0,0.0,
17538,95,2024-02-07,1598,8007403117993,Bellissima Séchoir Pour cheveux Bouclées,1.0,1,120.798,163.864,143.75,195.0,19.0,0.0,0.0,143.75,22.952,0.0,0.0,
17539,95,2024-02-07,1599,8007403117603,Bellissima Plaque Nano Ceamic Coating,1.0,1,115.545,150.416,137.499,179.0,19.0,0.0,0.0,137.499,21.954,0.0,0.0,
17540,95,2024-02-07,1600,8007403117580,Bellissima Plaque Linea Argan Oil,1.0,1,173.018,234.455,205.891,279.0,19.0,0.0,0.0,205.891,32.873,0.0,0.0,
17541,95,2024-02-07,1602,8007403114244,Bellissima Boucleur Conical Shape Multiple Curls,1.0,1,94.537,125.208,112.499,149.0,19.0,0.0,0.0,112.499,17.962,0.0,0.0,
17542,95,2024-02-07,1601,8007403118082,Bellissima Plaque Steam Elixir Activate Care,1.0,1,262.605,352.101,312.5,419.0,19.0,0.0,0.0,312.5,49.895,0.0,0.0,
17543,95,2024-02-07,1604,8007403050573,"Bellissima Face Cleaner, Exfoliator and Re-activator",1.0,1,89.285,116.804,106.249,139.0,19.0,0.0,0.0,106.249,16.964,0.0,0.0,
17544,95,2024-02-07,1605,8000836738650,Muster Brosse Electrique SPA zzomlissima,1.0,1,105.041,142.015,124.999,169.0,19.0,0.0,0.0,124.999,19.958,0.0,0.0,
17545,95,2024-02-07,1603,8007403112493,Bellissima Plaque Keratine et Ceramic Care,1.0,1,152.31,205.801,181.249,244.9,19.0,0.0,0.0,181.249,28.939,0.0,0.0,
17546,95,2024-02-07,1607,8007403114688,Salon Expert Booucleur 19 mm,1.0,1,89.285,121.428,106.249,144.5,19.0,0.0,0.0,106.249,16.964,0.0,0.0,
17547,95,2024-02-07,1606,8007403112257,Bellissima Booucleur 19 mm Ceramic Coating,1.0,1,89.285,121.428,106.249,144.5,19.0,0.0,0.0,106.249,16.964,0.0,0.0,
17548,95,2024-02-07,1609,4002780027051,Kompakt Séchoir Levante 3.8 2000W-2200W,1.0,1,112.393,150.418,133.748,179.0,19.0,0.0,0.0,133.748,21.355,0.0,0.0,
17549,95,2024-02-07,1608,8007403115234,Bellissima Séchoir k9 2300 W,1.0,1,105.041,142.856,124.999,170.0,19.0,0.0,0.0,124.999,19.958,0.0,0.0,
17550,95,2024-02-07,1610,8000836826203,Muster Séchoir 2300  lonic Action 2100 W,1.0,1,73.528,99.16,87.498,118.0,19.0,0.0,0.0,87.498,13.97,0.0,0.0,
17551,95,2024-02-07,1611,8000836744354,Muster Séchoir Kalahari 3000,1.0,1,107.142,147.052,127.499,174.99,19.0,0.0,0.0,127.499,20.357,0.0,0.0,
17552,95,2024-02-07,1612,4002780025002,Mega Power Séchoir Pro 6000 110v -240 v 1800 W,1.0,1,94.285,125.21,112.199,149.0,19.0,0.0,0.0,112.199,17.914,0.0,0.0,
17553,95,2024-02-07,0,,Timbre,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
17559,97,2024-02-12,1175,7092353000007,comme evidence yves rocher 30 ml,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17560,97,2024-02-12,1176,7092355000005,comme evidence yves rocher 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17561,97,2024-02-12,1178,5037813000007,my way 30 ml,3.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,32.309,5.159,0.0,0.0,
17562,97,2024-02-12,1182,3440355000008,hypnotic poison 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17563,97,2024-02-12,1185,2320205000000,narciso poudrée 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17564,97,2024-02-12,1190,5038681000007,scandal 10 ml,1.0,1,3.878,5.041,4.615,6.0,19.0,0.0,0.0,4.615,0.737,0.0,0.0,
17565,97,2024-02-12,1192,5038680000008,scandal 50 ml,3.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,46.153,7.369,0.0,0.0,
17566,97,2024-02-12,1196,6800491000008,libre 10 ml,1.0,1,3.878,5.041,4.615,6.0,19.0,0.0,0.0,4.615,0.737,0.0,0.0,
17567,97,2024-02-12,1198,6800495000004,libre 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17568,97,2024-02-12,1061,2340513000004,YARA 30 ML,1.0,1,9.049,11.764,10.768,14.0,19.0,0.0,0.0,10.768,1.719,0.0,0.0,
17569,97,2024-02-12,1063,2340515000002,YARA 50 ML,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17570,97,2024-02-12,1130,3404930000012,amirat al arab 30 ML,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17571,97,2024-02-12,1132,2340495000009,amirat al arab 50 ML,3.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,46.153,7.369,0.0,0.0,
17572,97,2024-02-12,1074,2307753000003,versace eros 30 ml,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17573,97,2024-02-12,1095,2307905000004,invictus paco rabanne 50 ml,2.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,30.769,4.913,0.0,0.0,
17574,97,2024-02-12,1136,6800481000001,idole lancome 10 ML,1.0,1,3.878,5.041,4.615,6.0,19.0,0.0,0.0,4.615,0.737,0.0,0.0,
17575,97,2024-02-12,1137,6800485000007,idole lancome 50 ML,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17576,97,2024-02-12,1142,2336375000009,l'interdit givenchy 50ML,5.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,76.922,12.282,0.0,0.0,
17577,97,2024-02-12,1145,3392023000004,victoria secret intense 30 ML,2.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,21.539,3.439,0.0,0.0,
17578,97,2024-02-12,1100,3401703000002,Black XS l'excess 30 ml,2.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,21.539,3.439,0.0,0.0,
17579,97,2024-02-12,1122,2332633000002,stronger with you 30 ML,3.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,32.309,5.159,0.0,0.0,
17580,97,2024-02-12,1124,2332635000000,stronger with you 50 ML,3.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,46.153,7.369,0.0,0.0,
17581,97,2024-02-12,1152,3388263000003,black opimum 30 ml,2.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,21.539,3.439,0.0,0.0,
17582,97,2024-02-12,1156,5009515000005,SI 50 ML,2.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,30.769,4.913,0.0,0.0,
17583,97,2024-02-12,1188,2338305000004,hugo boss classique 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17584,97,2024-02-12,1173,3422725000009,sauvage 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17585,97,2024-02-12,1157,2324161000005,olympia 10 ML,1.0,1,3.878,5.041,4.615,6.0,19.0,0.0,0.0,4.615,0.737,0.0,0.0,
17586,97,2024-02-12,1201,3534945000001,212 NYC 50 ml,2.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,30.769,4.913,0.0,0.0,
17587,97,2024-02-12,1128,3436515000001,oud vanille  50 ML,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17588,97,2024-02-12,0,3436515000001,Timbre Fiscal ,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
17594,98,2024-02-12,1588,8007403059019,Bellissima Comfort Lady Shaver,1.0,1,89.285,118.91,106.249,141.5,19.0,0.0,0.0,106.249,16.964,0.0,0.0,
17595,98,2024-02-12,1608,8007403115234,Bellissima Séchoir k9 2300 W,1.0,1,105.041,142.856,124.999,170.0,19.0,0.0,0.0,124.999,19.958,0.0,0.0,
17596,98,2024-02-12,96,4005900709356,NIVEA  SHP  2EN1 250ML,3.0,1,5.572,7.227,6.63,8.6,19.0,15.0,0.0,19.892,3.176,0.0,0.0,
17597,98,2024-02-12,1578,6192488208673,R.B Gel Douche soft,3.0,1,3.512,4.541,4.179,5.4,19.0,10.0,0.0,12.538,2.002,0.0,0.0,
17598,98,2024-02-12,0,6192488208673,Timbre Fiscal ,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
17769,101,2024-02-17,1586,8007403117269,Bellissima Brosse électrique 5en1,1.0,1,120.797,163.864,143.748,195.0,19.0,0.0,0.0,143.748,22.951,0.0,0.0,
17770,101,2024-02-17,1645,3600551119816,Mixa Bébé Shampo Karité 300mL,6.0,1,10.974,13.739,13.059,16.35,19.0,7.0,0.0,78.354,12.51,0.0,0.0,
17771,101,2024-02-17,1644,3600550454055,Mixa bébé shampo Hypoallérgénique 250mL,6.0,1,8.835,11.051,10.514,13.15,19.0,7.0,0.0,63.082,10.072,0.0,0.0,
17772,101,2024-02-17,1643,3574660028096,Johnson Talc 100g,6.0,1,5.558,6.975,6.614,8.3,19.0,10.0,0.0,39.684,6.336,0.0,0.0,
17773,101,2024-02-17,1649,3600542556705,U.D Oil Réplacement  Trésor de Miel 200mL,3.0,1,8.82,11.679,10.496,13.9,19.0,10.0,0.0,31.487,5.027,0.0,0.0,
17774,101,2024-02-17,1648,3600542509367,U.D Masque Trésor de Miel 340mL,3.0,1,12.24,14.834,14.566,17.65,19.0,10.0,0.0,43.697,6.977,0.0,0.0,
17775,101,2024-02-17,1647,3574661700809,LPM GD Abricot & Noisette 650mL,6.0,1,10.62,13.277,12.638,15.8,19.0,10.0,0.0,75.827,12.107,0.0,0.0,
17776,101,2024-02-17,1642,3574669907842,Johnson Gold Shampo 300ml,6.0,1,6.407,8.025,7.624,9.55,19.0,14.0,0.0,45.746,7.304,0.0,0.0,
17777,101,2024-02-17,1646,3574660310405,Clean & Clear Natural Bright Cream 50mL,6.0,1,16.682,20.883,19.851,24.85,19.0,10.0,0.0,119.109,19.017,0.0,0.0,
17778,101,2024-02-17,88,4005808123834,NIVEA G.D CRÈME SOFT 250 ML,6.0,1,5.823,7.483,6.929,8.9,19.0,15.0,0.0,41.576,6.638,0.0,0.0,
17779,101,2024-02-17,481,3600550964684,NARTA DEO FEMME COLOGNE 200 ML,6.0,1,10.35,12.182,12.317,14.5,19.0,10.0,0.0,73.899,11.799,0.0,0.0,
17780,101,2024-02-17,483,3600550964660,NARTA DEO FEMME PROT 5 200 ML,6.0,1,10.35,12.182,12.317,14.5,19.0,10.0,0.0,73.899,11.799,0.0,0.0,
17781,101,2024-02-17,777,6192488204880,R.B Shampoo Purifiant 500 ml,6.0,1,7.925,10.334,9.431,12.3,19.0,10.0,0.0,56.584,9.035,0.0,0.0,
17782,101,2024-02-17,779,6192488204941,R.B Shampoo Nutritif 500 ml,3.0,1,7.925,10.334,9.431,12.3,19.0,10.0,0.0,28.292,4.517,0.0,0.0,
17783,101,2024-02-17,799,6192488205917,R.B OIL REP Huile d'argan 250 ml,3.0,1,9.35,12.183,11.127,14.5,19.0,10.0,0.0,33.38,5.329,0.0,0.0,
17784,101,2024-02-17,12,3610340027178,U.D SHP OLIVE MYTHIQUE 400ML,3.0,1,10.875,12.267,12.941,14.6,19.0,9.0,0.0,38.824,6.199,0.0,0.0,
17785,101,2024-02-17,269,3574669907927,JOHNSON SHP GOLD 750ML,3.0,1,12.169,15.795,14.481,18.8,19.0,14.0,0.0,43.443,6.936,0.0,0.0,
17786,101,2024-02-17,240,3600542146470,GARNIER MICELLAIRE PAU SENSIBLE 100ML,6.0,1,6.743,8.783,8.024,10.45,19.0,7.0,0.0,48.145,7.687,0.0,0.0,
17787,101,2024-02-17,774,6192488205801,R.B shampoo Purifiant 250 ml,3.0,1,5.743,7.477,6.834,8.9,19.0,10.0,0.0,20.503,3.274,0.0,0.0,
17788,101,2024-02-17,237,3600541358447,GARNIER MICELLAIRE PEAU SENSIBLE 400ML,3.0,1,15.345,19.959,18.261,23.75,19.0,7.0,0.0,54.782,8.747,0.0,0.0,
17789,101,2024-02-17,291,4005900547507,LABELLO BLACKBERRY SHINE,12.0,1,4.95,5.881,5.891,7.0,19.0,10.0,0.0,70.686,11.286,0.0,0.0,
17790,101,2024-02-17,740,6195100306108,Film Etirable 260M,3.0,1,10.356,12.479,12.324,14.85,19.0,25.0,0.0,36.971,5.903,0.0,0.0,
17791,102,2024-02-17,1165,6056433000005,chanel egoiste 30 ml,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17792,102,2024-02-17,1172,3422723000001,sauvage 30 ml,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17793,102,2024-02-17,1173,3422725000009,sauvage 50 ml,2.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,30.769,4.913,0.0,0.0,
17794,102,2024-02-17,1175,7092353000007,comme evidence yves rocher 30 ml,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17795,102,2024-02-17,1176,7092355000005,comme evidence yves rocher 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17796,102,2024-02-17,1179,5037815000005,my way 50 ml,2.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,30.769,4.913,0.0,0.0,
17797,102,2024-02-17,1182,3440355000008,hypnotic poison 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17798,102,2024-02-17,1184,2320203000002,narciso poudrée 30 ml,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17799,102,2024-02-17,1188,2338305000004,hugo boss classique 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17800,102,2024-02-17,1191,5038683000005,scandal 30 ml,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17801,102,2024-02-17,1192,5038680000008,scandal 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17802,102,2024-02-17,1197,6800493000006,libre 30 ml,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17803,102,2024-02-17,1198,6800495000004,libre 50 ml,2.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,30.769,4.913,0.0,0.0,
17804,102,2024-02-17,1199,3534941000005,212 NYC 10 ml,1.0,1,3.878,5.041,4.615,6.0,19.0,0.0,0.0,4.615,0.737,0.0,0.0,
17805,102,2024-02-17,1203,3383153000002,flora  30 ml,1.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,10.77,1.72,0.0,0.0,
17806,102,2024-02-17,1204,3383155000000,flora 50 ml,1.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,15.384,2.456,0.0,0.0,
17807,102,2024-02-17,1208,2392801000005,Blue chanel 10 ml,1.0,1,3.878,5.041,4.615,6.0,19.0,0.0,0.0,4.615,0.737,0.0,0.0,
